Programma;Missione;Descrizione Missione;Componente;Descrizione Componente;ID Misura;Codice Univoco Misura;Descrizione Misura;ID Submisura;Codice CID;Codice Univoco submisura;Descrizione Submisura;Amministrazione Titolare;Importo Totale;Campo d’intervento Clima;Coefficiente TAG Clima;Campo d’intervento Digitale;Coefficiente TAG Digitale;Importo Contribuzione al Clima;Importo Contribuzione al Digitale
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I2.1;M2C4I2.01;Misure per la gestione del rischio di alluvione e per la riduzione del rischio idrogeologico;M2C4I2.1.B;M2C4I2.1;M2C4I2.01.02;Misure per la gestione del rischio di alluvione e per la riduzione del rischio idrogeologico;PCM - DIP PROTEZIONE CIVILE;1200000000;035 - Misure di adattamento ai cambiamenti climatici e prevenzione e gestione dei rischi connessi al clima: inondazioni (comprese le azioni di sensibilizzazione, la protezione civile, i sistemi e le infrastrutture di gestione delle catastrofi e gli approcci basati sugli ecosistemi);100;N/A;N/A;1200000000;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I2.2;M2C4I2.02;Interventi per la resilienza, la valorizzazione del territorio e l'efficienza energetica dei Comuni;M2C4I2.2;M2C4I2.2;M2C4I2.02.00;Interventi per la resilienza, la valorizzazione del territorio e l'efficienza energetica dei Comuni;MINISTERO DELL'INTERNO;3000000000;026 - Rinnovo di infrastrutture pubbliche sul piano dell'efficienza energetica e misure relative all'efficienza energetica per tali infrastrutture, progetti dimostrativi e misure di sostegno;40;N/A;N/A;1200000000;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I2.2;M2C4I2.02;Interventi per la resilienza, la valorizzazione del territorio e l'efficienza energetica dei Comuni;M2C4I2.2;M2C4I2.2;M2C4I2.02.00;Interventi per la resilienza, la valorizzazione del territorio e l'efficienza energetica dei Comuni;MINISTERO DELL'INTERNO;3000000000;035 - Misure di adattamento ai cambiamenti climatici e prevenzione e gestione dei rischi connessi al clima: inondazioni (comprese le azioni di sensibilizzazione, la protezione civile, i sistemi e le infrastrutture di gestione delle catastrofi e gli approcci basati sugli ecosistemi);100;N/A;N/A;3000000000;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.1;M2C4I3.01;Tutela e valorizzazione del verde urbano ed extraurbano;M2C4I3.1;M2C4I3.1;M2C4I3.01.00;Tutela e valorizzazione del verde urbano ed extraurbano;MIN AMBIENTE E SICUREZZA ENERGETICA;330000000;050 - Tutela della natura e della biodiversità, patrimonio e risorse naturali, infrastrutture verdi e blu;40;N/A;N/A;132000000;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.2;M2C4I3.02;Digitalizzazione dei parchi nazionali;M2C4I3.2.A;M2C4I3.2;M2C4I3.02.01;Digitalizzazione dei parchi nazionali. Conservazione della natura - monitoraggio delle pressioni e delle minacce su specie e habitat e del cambiamento climatico;MIN AMBIENTE E SICUREZZA ENERGETICA;82000000;050 - Tutela della natura e della biodiversità, patrimonio e risorse naturali, infrastrutture verdi e blu;40;N/A;N/A;32800000;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.2;M2C4I3.02;Digitalizzazione dei parchi nazionali;M2C4I3.2.B;M2C4I3.2;M2C4I3.02.02;Digitalizzazione dei parchi nazionali. Servizi digitali ai visitatori dei parchi nazionali e delle aree marine protette;MIN AMBIENTE E SICUREZZA ENERGETICA;14000000;054 - TIC: reti a banda larga ad altissima capacità (accesso/linea locale con prestazioni equivalenti a un'installazione in fibra ottica fino alla stazione di base per comunicazioni senza fili avanzate);0;054TER - Connettività mobile dei dati con un'ampia copertura territoriale;100;0;14000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.2;M2C4I3.02;Digitalizzazione dei parchi nazionali;M2C4I3.2.C;M2C4I3.2;M2C4I3.02.03;Digitalizzazione dei parchi nazionali. Semplificazione amministrativa - Digitalizzazione e semplificazione delle procedure per i servizi forniti dai Parchi e dalle Aree Marine Protette.;MIN AMBIENTE E SICUREZZA ENERGETICA;4000000;011 - Soluzioni TIC, servizi elettronici, applicazioni per l'amministrazione;0;011 - Soluzioni TIC, servizi elettronici, applicazioni per l'amministrazione;100;0;4000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.3;M2C4I3.03;Rinaturazione dell'area del Po;M2C4I3.3;M2C4I3.3;M2C4I3.03.00;Rinaturazione dell'area del Po;MIN AMBIENTE E SICUREZZA ENERGETICA;357000000;050 - Tutela della natura e della biodiversità, patrimonio e risorse naturali, infrastrutture verdi e blu;40;N/A;N/A;142800000;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.4;M2C4I3.04;"Bonifica del ""suolo dei siti orfani""";M2C4I3.4;M2C4I3.4;M2C4I3.04.00;"Bonifica del ""suolo dei siti orfani""";MIN AMBIENTE E SICUREZZA ENERGETICA;500000000;046 - Recupero dei siti industriali e dei terreni contaminati;0;N/A;N/A;0;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.5;M2C4I3.05;Ripristino e tutela dei fondali e degli habitat marini;M2C4I3.5;M2C4I3.5;M2C4I3.05.00;Ripristino e tutela dei fondali e degli habitat marini;MIN AMBIENTE E SICUREZZA ENERGETICA;400000000;049 - Protezione, ripristino e uso sostenibile dei siti Natura 2000;40;N/A;N/A;160000000;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I4.1;M2C4I4.01;Investimenti in infrastrutture idriche primarie per la sicurezza dell'approvvigionamento idrico;M2C4I4.1;M2C4I4.1;M2C4I4.01.00;Investimenti in infrastrutture idriche primarie per la sicurezza dell'approvvigionamento idrico;MINISTERO INFRASTRUTTURE E TRASPORTI;2000000000;040 - Gestione delle risorse idriche e loro conservazione (compresa la gestione dei bacini idrografici, misure specifiche di adattamento ai cambiamenti climatici, riutilizzo, riduzione delle perdite);40;N/A;N/A;800000000;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I4.2;M2C4I4.02;Riduzione delle perdite nelle reti di distribuzione dell'acqua, compresa la digitalizzazione e il monitoraggio delle reti;M2C4I4.2;M2C4I4.2;M2C4I4.02.00;Riduzione delle perdite nelle reti di distribuzione dell'acqua, compresa la digitalizzazione e il monitoraggio delle reti;MINISTERO INFRASTRUTTURE E TRASPORTI;900000000;039BIS - Fornitura di acqua per il consumo umano (infrastrutture di estrazione, trattamento, stoccaggio e distribuzione, misure di e fficienza idrica, approvvigionamento di acqua potabile) conformemente ai criteri di efficienza;40;N/A;N/A;360000000;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I4.3;M2C4I4.03;Investimenti nella resilienza dell'agrosistema irriguo per una migliore gestione delle risorse idriche;M2C4I4.3;M2C4I4.3;M2C4I4.03.00;Investimenti nella resilienza dell'agrosistema irriguo per una migliore gestione delle risorse idriche;MIN AGRIC. SOVRANITA' ALIM. E FORESTE;880000000;040 - Gestione delle risorse idriche e loro conservazione (compresa la gestione dei bacini idrografici, misure specifiche di adattamento ai cambiamenti climatici, riutilizzo, riduzione delle perdite);40;N/A;N/A;352000000;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I4.4;M2C4I4.04;Investimenti in fognatura e depurazione;M2C4I4.4;M2C4I4.4;M2C4I4.04.00;Investimenti in fognatura e depurazione;MIN AMBIENTE E SICUREZZA ENERGETICA;600000000;041BIS - Raccolta e trattamento delle acque reflue conformemente ai criteri di efficienza energetica;40;N/A;N/A;240000000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.1;M3C1I1.01;Collegamenti ferroviari ad Alta Velocità verso il Sud per passeggeri e merci;M3C1I1.1.1;M3C1I1.1;M3C1I1.01.01;Collegamenti ferroviari ad Alta Velocità con il Mezzogiorno per passeggeri e merci (Napoli - Bari);MINISTERO INFRASTRUTTURE E TRASPORTI;1400000000;064 - Linee ferroviarie di nuova costruzione o ristrutturate- rete centrale TEN-T;100;N/A;N/A;1400000000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.1;M3C1I1.01;Collegamenti ferroviari ad Alta Velocità verso il Sud per passeggeri e merci;M3C1I1.1.2;M3C1I1.1;M3C1I1.01.02;Collegamenti ferroviari ad Alta Velocità con il Mezzogiorno per passeggeri e merci (Palermo-Catania);MINISTERO INFRASTRUTTURE E TRASPORTI;1440000000;064 - Linee ferroviarie di nuova costruzione o ristrutturate- rete centrale TEN-T;100;N/A;N/A;1440000000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.1;M3C1I1.01;Collegamenti ferroviari ad Alta Velocità verso il Sud per passeggeri e merci;M3C1I1.1.3;M3C1I1.1;M3C1I1.01.03;Collegamenti ferroviari ad Alta Velocità con il Mezzogiorno per passeggeri e merci (Salerno-Reggio Calabria);MINISTERO INFRASTRUTTURE E TRASPORTI;1800000000;064 - Linee ferroviarie di nuova costruzione o ristrutturate- rete centrale TEN-T;100;N/A;N/A;1800000000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.2;M3C1I1.02;Linee ad alta velocità nel Nord che collegano all'Europa;M3C1I1.2.1;M3C1I1.2;M3C1I1.02.01;Linee di collegamento ad Alta Velocità con l’Europa nel Nord (Brescia-Verona-Vicenza - Padova);MINISTERO INFRASTRUTTURE E TRASPORTI;3670000000;064 - Linee ferroviarie di nuova costruzione o ristrutturate- rete centrale TEN-T;100;N/A;N/A;3670000000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.2;M3C1I1.02;Linee ad alta velocità nel Nord che collegano all'Europa;M3C1I1.2.2;M3C1I1.2;M3C1I1.02.02;Linee di collegamento ad Alta Velocità con l’Europa nel Nord (Liguria-Alpi);MINISTERO INFRASTRUTTURE E TRASPORTI;3970140000;064 - Linee ferroviarie di nuova costruzione o ristrutturate- rete centrale TEN-T;100;N/A;N/A;3970140000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.2;M3C1I1.02;Linee ad alta velocità nel Nord che collegano all'Europa;M3C1I1.2.3;M3C1I1.2;M3C1I1.02.03;Linee di collegamento ad Alta Velocità con l’Europa nel Nord (Verona-Brennero - opere di adduzione);MINISTERO INFRASTRUTTURE E TRASPORTI;930000000;065 - Linee ferroviarie di nuova costruzione o ristrutturate- rete globale TEN-T;100;N/A;N/A;930000000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.3;M3C1I1.03;Connessioni diagonali;M3C1I1.3.1;M3C1I1.3;M3C1I1.03.01;Collegamenti diagonali (Roma-Pescara);MINISTERO INFRASTRUTTURE E TRASPORTI;620170000;068 - Linee ferroviarie ricostruite o ammodernate - rete globale TEN-T;100;N/A;N/A;620170000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.3;M3C1I1.03;Connessioni diagonali;M3C1I1.3.2;M3C1I1.3;M3C1I1.03.02;Collegamenti diagonali (Orte-Falconara);MINISTERO INFRASTRUTTURE E TRASPORTI;510000000;068 - Linee ferroviarie ricostruite o ammodernate - rete globale TEN-T;100;N/A;N/A;510000000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.3;M3C1I1.03;Connessioni diagonali;M3C1I1.3.3;M3C1I1.3;M3C1I1.03.03;Collegamenti diagonali (Taranto-Metaponto-Potenza-Battipaglia);MINISTERO INFRASTRUTTURE E TRASPORTI;450000000;065 - Linee ferroviarie di nuova costruzione o ristrutturate- rete globale TEN-T;100;N/A;N/A;450000000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.4;M3C1I1.04;Sviluppo del sistema europeo di gestione del traffico ferroviario (ERTMS);M3C1I1.4;M3C1I1.4;M3C1I1.04.00;Sviluppo del sistema europeo di gestione del traffico ferroviario (ERTMS);MINISTERO INFRASTRUTTURE E TRASPORTI;2970000000;071 - Sistema europeo di gestione del traffico ferroviario (ERTMS);40;071 - Sistema europeo di gestione del traffico ferroviario (ERTMS);100;1188000000;2970000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.5;M3C1I1.05;Potenziamento dei nodi ferroviari metropolitani e dei collegamenti nazionali chiave;M3C1I1.5;M3C1I1.5;M3C1I1.05.00;Potenziamento dei nodi ferroviari metropolitani e dei collegamenti nazionali chiave;MINISTERO INFRASTRUTTURE E TRASPORTI;2970422501;068 - Linee ferroviarie ricostruite o ammodernate - rete globale TEN-T;100;N/A;N/A;2970422501;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.6;M3C1I1.06;Potenziamento delle linee regionali: Miglioramento delle ferrovie regionali (gestione RFI);M3C1I1.6;M3C1I1.6;M3C1I1.06.00;Potenziamento delle linee regionali: Miglioramento delle ferrovie regionali (gestione RFI);MINISTERO INFRASTRUTTURE E TRASPORTI;936000000;069 - Altre linee ferroviarie ricostruite o ammodernate;40;N/A;N/A;374400000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.7;M3C1I1.07;Potenziamento, elettrificazione e aumento della resilienza delle ferrovie nel Sud;M3C1I1.7;M3C1I1.7;M3C1I1.07.00;Potenziamento, elettrificazione e aumento della resilienza delle ferrovie nel Sud;MINISTERO INFRASTRUTTURE E TRASPORTI;2400000000;069 - Altre linee ferroviarie ricostruite o ammodernate;40;N/A;N/A;960000000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.8;M3C1I1.08;Miglioramento delle stazioni ferroviarie (gestite da RFI nel Sud);M3C1I1.8;M3C1I1.8;M3C1I1.08.00;Miglioramento delle stazioni ferroviarie (gestite da RFI nel Sud);MINISTERO INFRASTRUTTURE E TRASPORTI;700000000;069 - Altre linee ferroviarie ricostruite o ammodernate;40;N/A;N/A;280000000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I1.1;M3C2I1.01;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;M3C2I1.1;M3C2I1.1;M3C2I1.01.00;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;MIN AMBIENTE E SICUREZZA ENERGETICA;67500000;026 - Rinnovo di infrastrutture pubbliche sul piano dell'efficienza energetica e misure relative all'efficienza energetica per tali infrastrutture, progetti dimostrativi e misure di sostegno;40;N/A;N/A;27000000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I1.1;M3C2I1.01;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;M3C2I1.1;M3C2I1.1;M3C2I1.01.00;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;MIN AMBIENTE E SICUREZZA ENERGETICA;124200000;029 - Energia rinnovabile: solare;100;N/A;N/A;124200000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I1.1;M3C2I1.01;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;M3C2I1.1;M3C2I1.1;M3C2I1.01.00;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;MIN AMBIENTE E SICUREZZA ENERGETICA;27000000;048 - Misure per la qualità dell'aria e la riduzione del rumore;40;N/A;N/A;10800000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I1.1;M3C2I1.01;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;M3C2I1.1;M3C2I1.1;M3C2I1.01.00;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;MIN AMBIENTE E SICUREZZA ENERGETICA;29700000;074 - Materiale rotabile di trasporto urbano pulito;100;N/A;N/A;29700000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I1.1;M3C2I1.01;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;M3C2I1.1;M3C2I1.1;M3C2I1.01.00;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;MIN AMBIENTE E SICUREZZA ENERGETICA;21600000;077 - Infrastrutture per combustibili alternativi;100;N/A;N/A;21600000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I2.1;M3C2I2.01;Digitalizzazione della catena logistica;M3C2I2.1.1;M3C2I2.1;M3C2I2.01.01;LogIN Center;MINISTERO INFRASTRUTTURE E TRASPORTI;30000000;084 - Digitalizzazione dei trasporti: altri modi di trasporto;0;084 - Digitalizzazione dei trasporti: altri modi di trasporto;100;0;30000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I2.1;M3C2I2.01;Digitalizzazione della catena logistica;M3C2I2.1.2;M3C2I2.1;M3C2I2.01.02;Rete di porti e interporti;MINISTERO INFRASTRUTTURE E TRASPORTI;45000000;084 - Digitalizzazione dei trasporti: altri modi di trasporto;0;084 - Digitalizzazione dei trasporti: altri modi di trasporto;100;0;45000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I2.1;M3C2I2.01;Digitalizzazione della catena logistica;M3C2I2.1.3;M3C2I2.1;M3C2I2.01.03;LogIN Business;MINISTERO INFRASTRUTTURE E TRASPORTI;175000000;084 - Digitalizzazione dei trasporti: altri modi di trasporto;0;084 - Digitalizzazione dei trasporti: altri modi di trasporto;100;0;175000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I2.2;M3C2I2.02;Digitalizzazione della gestione del traffico aereo;M3C2I2.2.1;M3C2I2.2;M3C2I2.02.01;Digitalizzazione della manutenzione e gestione dei dati aeronautici;MINISTERO INFRASTRUTTURE E TRASPORTI;30000000;084 - Digitalizzazione dei trasporti: altri modi di trasporto;0;084BIS - Digitalizzazione dei trasporti se dedicato in parte alla riduzione delle emissioni di gas a effetto serra: altri modi di tr asporto;100;0;30000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I2.2;M3C2I2.02;Digitalizzazione della gestione del traffico aereo;M3C2I2.2.2;M3C2I2.2;M3C2I2.02.02;Ottimizzazione delle procedure di avvicinamento APT;MINISTERO INFRASTRUTTURE E TRASPORTI;80000000;084 - Digitalizzazione dei trasporti: altri modi di trasporto;0;084BIS - Digitalizzazione dei trasporti se dedicato in parte alla riduzione delle emissioni di gas a effetto serra: altri modi di tr asporto;100;0;80000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.1;M4C1I1.01;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia;M4C1I1.1;M4C1I1.1;M4C1I1.01.00;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia;MINISTERO DELL'ISTRUZIONE E MERITO;780000000;026 - Rinnovo di infrastrutture pubbliche sul piano dell'efficienza energetica e misure relative all'efficienza energetica per tali infrastrutture, progetti dimostrativi e misure di sostegno;40;N/A;N/A;312000000;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.1;M4C1I1.01;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia;M4C1I1.1;M4C1I1.1;M4C1I1.01.00;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia;MINISTERO DELL'ISTRUZIONE E MERITO;3820000000;085 - Infrastrutture per l'educazione e la cura della prima infanzia;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.2;M4C1I1.02;Piano di estensione del tempo pieno;M4C1I1.2;M4C1I1.2;M4C1I1.02.00;Piano di estensione del tempo pieno;MINISTERO DELL'ISTRUZIONE E MERITO;960000000;086 - Infrastrutture per l'istruzione primaria e secondaria;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.3;M4C1I1.03;Potenziamento infrastrutture per lo sport a scuola;M4C1I1.3;M4C1I1.3;M4C1I1.03.00;Potenziamento infrastrutture per lo sport a scuola;MINISTERO DELL'ISTRUZIONE E MERITO;300000000;086 - Infrastrutture per l'istruzione primaria e secondaria;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.4;M4C1I1.04;Intervento straordinario finalizzato alla riduzione dei divari territoriali nei cicli I e II della scuola secondaria di secondo grado e alla riduzione dell'abbandono scolastico;M4C1I1.4;M4C1I1.4;M4C1I1.04.00;Intervento straordinario finalizzato alla riduzione dei divari territoriali nei cicli I e II della scuola secondaria di secondo grado e alla riduzione dell'abbandono scolastico;MINISTERO DELL'ISTRUZIONE E MERITO;1500000000;086 - Infrastrutture per l'istruzione primaria e secondaria;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.5;M4C1I1.05;Sviluppo del sistema di formazione professionale terziaria (ITS);M4C1I1.5;M4C1I1.5;M4C1I1.05.00;Sviluppo del sistema di formazione professionale terziaria (ITS);MINISTERO DELL'ISTRUZIONE E MERITO;1500000000;087 - Infrastrutture per l'istruzione terziaria;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.6;M4C1I1.06;Orientamento attivo nella transizione scuola-università;M4C1I1.6;M4C1I1.6;M4C1I1.06.00;Orientamento attivo nella transizione scuola-università;MIN DELL'UNIVERSITÀ E DELLA RICERCA;250000000;113 - Sostegno all'istruzione terziaria (infrastrutture escluse);0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.7;M4C1I1.07;Borse di studio per l'accesso all'università;M4C1I1.7;M4C1I1.7;M4C1I1.07.00;Borse di studio per l'accesso all'università;MIN DELL'UNIVERSITÀ E DELLA RICERCA;500000000;115 - Misure volte a promuovere le pari opportunità e la partecipazione attiva alla società;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I2.1;M4C1I2.01;Didattica digitale integrata e formazione sulla transizione digitale del personale scolastico;M4C1I2.1;M4C1I2.1;M4C1I2.01.00;Didattica digitale integrata e formazione sulla transizione digitale del personale scolastico;MINISTERO DELL'ISTRUZIONE E MERITO;800000000;108 - Sostegno allo sviluppo di competenze digitali;0;108 - Sostegno allo sviluppo di competenze digitali;100;0;800000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I3.1;M4C1I3.01;Nuove competenze e nuovi linguaggi;M4C1I3.1;M4C1I3.1;M4C1I3.01.00;Nuove competenze e nuovi linguaggi;MINISTERO DELL'ISTRUZIONE E MERITO;1100000000;113 - Sostegno all'istruzione terziaria (infrastrutture escluse);0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I3.2;M4C1I3.02;Scuola 4.0 - scuole innovative, nuove aule didattiche e laboratori;M4C1I3.2;M4C1I3.2;M4C1I3.02.00;Scuola 4.0 - scuole innovative,  nuove aule didattiche e laboratori;MINISTERO DELL'ISTRUZIONE E MERITO;2100000000;012 - Applicazioni e servizi e informatici per le competenze digitali e l'inclusione digitale;0;012 - Applicazioni e servizi e informatici per le competenze digitali e l'inclusione digitale;100;0;2100000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I3.3;M4C1I3.03;Piano di messa in sicurezza e riqualificazione dell'edilizia scolastica;M4C1I3.3;M4C1I3.3;M4C1I3.03.00;Piano di messa in sicurezza e riqualificazione dell'edilizia scolastica;MINISTERO DELL'ISTRUZIONE E MERITO;3900000000;086 - Infrastrutture per l'istruzione primaria e secondaria;0;N/A;N/A;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I3.4;M4C1I3.04;Didattica e competenze universitarie avanzate;M4C1I3.4;M4C1I3.4;M4C1I3.04.00;Didattica e competenze universitarie avanzate;MIN DELL'UNIVERSITÀ E DELLA RICERCA;500000000;108 - Sostegno allo sviluppo di competenze digitali;0;108 - Sostegno allo sviluppo di competenze digitali;100;0;500000000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I4.1;M4C1I4.01;Estensione del numero di dottorati di ricerca e dottorati innovativi orientati alla ricerca, per la Pubblica Amministrazione e il patrimonio culturale;M4C1I4.1;M4C1II4.1;M4C1I4.01.00;Estensione del numero di dottorati di ricerca e dottorati innovativi orientati alla ricerca, per la Pubblica Amministrazione e il patrimonio culturale;MIN DELL'UNIVERSITÀ E DELLA RICERCA;432000000;103 - Sostegno all'incontro della domanda e dell'offerta e alle transizioni;0;016 - Sviluppo delle competenze per la specializzazione intelligente, la transizione industriale, l'imprenditorialità e l'adattabilità delle imprese ai cambiamenti;40;0;172800000
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R1.5;M4C1R1.05;Riforma delle classi di laurea;M4C1R1.5;M4C1R1.5;M4C1R1.05.00;Riforma delle classi di laurea;MIN DELL'UNIVERSITÀ E DELLA RICERCA;0;113 - Sostegno all'istruzione terziaria (infrastrutture escluse);0;099 - Sostegno specifico per l'occupazione giovanile e l'integrazione socio-economica dei giovani;40;0;0
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1R1.6;M4C1R1.06;Riforma delle lauree abilitanti per determinate professioni;M4C1R1.6;M4C1R1.6;M4C1R1.06.00;Riforma delle lauree abilitanti per determinate professioni;MIN DELL'UNIVERSITÀ E DELLA RICERCA;0;113 - Sostegno all'istruzione terziaria (infrastrutture escluse);0;099 - Sostegno specifico per l'occupazione giovanile e l'integrazione socio-economica dei giovani;40;0;0
