Programma;Missione;Descrizione Missione;Componente;Descrizione Componente;ID Misura;Codice Univoco Misura;Descrizione Misura;ID Submisura;Codice CID;Codice Univoco Submisura;Descrizione Submisura;Tipo Livello;Investimento o Riforma;Prestito o Sovvenzione;Amministrazione Titolare;Importo Totale;Importo Progetti in essere;Importo FSC;Importo Progetti nuovi
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C2;Energia rinnovabile, idrogeno, rete e mobilità sostenibile;M2C2I4.4;M2C2I4.04;Rinnovo flotte bus e treni verdi;M2C2I4.4.3;M2C2I4.4.3;M2C2I4.04.03;Rinnovo del parco veicoli dei Vigili del Fuoco;Submisura;Investimento;Prestito;MINISTERO DELL'INTERNO;424000000;0;0;424000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C2;Energia rinnovabile, idrogeno, rete e mobilità sostenibile;M2C2I5.1;M2C2I5.01;Rinnovabili e batterie;M2C2I5.1.1;M2C2I5.1.1;M2C2I5.01.01;Tecnologia fotovoltaica;Submisura;Investimento;Prestito;MINISTERO IMPRESE E DEL MADE IN ITALY;400000000;0;0;400000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C2;Energia rinnovabile, idrogeno, rete e mobilità sostenibile;M2C2I5.1;M2C2I5.01;Rinnovabili e batterie;M2C2I5.1.2;M2C2I5.1;M2C2I5.01.02;Industria eolica;Submisura;Investimento;Prestito;MINISTERO IMPRESE E DEL MADE IN ITALY;100000000;0;0;100000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C2;Energia rinnovabile, idrogeno, rete e mobilità sostenibile;M2C2I5.1;M2C2I5.01;Rinnovabili e batterie;M2C2I5.1.3;M2C2I5.1.3;M2C2I5.01.03;Industria delle batterie;Submisura;Investimento;Prestito;MINISTERO IMPRESE E DEL MADE IN ITALY;500000000;0;0;500000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C2;Energia rinnovabile, idrogeno, rete e mobilità sostenibile;M2C2I5.2;M2C2I5.02;Idrogeno;M2C2I5.2;M2C2I5.2;M2C2I5.02.00;Idrogeno;Misura;Investimento;Prestito;MIN AMBIENTE E SICUREZZA ENERGETICA;450000000;0;0;450000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C2;Energia rinnovabile, idrogeno, rete e mobilità sostenibile;M2C2I5.3;M2C2I5.03;Bus elettrici;M2C2I5.3;M2C2I5.3;M2C2I5.03.00;Bus elettrici;Misura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;300000000;50000000;0;250000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C2;Energia rinnovabile, idrogeno, rete e mobilità sostenibile;M2C2I5.4;M2C2I5.04;Supporto a start-up e venture capital attivi nella transizione ecologica;M2C2I5.4;M2C2I5.4;M2C2I5.04.00;Supporto a start-up e venture capital attivi nella transizione ecologica;Misura;Investimento;Prestito;MINISTERO IMPRESE E DEL MADE IN ITALY;250000000;0;0;250000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C2;Energia rinnovabile, idrogeno, rete e mobilità sostenibile;M2C2R1.1;M2C2R1.01;Semplificazione delle procedure di autorizzazione per gli impianti rinnovabili onshore e offshore, nuovo quadro giuridico per sostenere la produzione da fonti rinnovabili e proroga dei tempi e dell'ammissibilità degli attuali regimi di sostegno;M2C2R1.1;M2C2R1;M2C2R1.01.00;Semplificazione delle procedure di autorizzazione per gli impianti rinnovabili onshore e offshore, nuovo quadro giuridico per sostenere la produzione da fonti rinnovabili e proroga dei tempi e dell'ammissibilità degli attuali regimi di sostegno;Misura;Riforma;Sovvenzione;MIN AMBIENTE E SICUREZZA ENERGETICA;0;0;0;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C2;Energia rinnovabile, idrogeno, rete e mobilità sostenibile;M2C2R1.2;M2C2R1.02;Nuova normativa per promuovere la produzione e il consumo di gas rinnovabile;M2C2R1.2;M2C2R2;M2C2R1.02.00;Nuova normativa per promuovere la produzione e il consumo di gas rinnovabile;Misura;Riforma;Sovvenzione;MIN AMBIENTE E SICUREZZA ENERGETICA;0;0;0;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C2;Energia rinnovabile, idrogeno, rete e mobilità sostenibile;M2C2R3.1;M2C2R3.01;Semplificazione amministrativa e riduzione degli ostacoli normativi alla diffusione dell'idrogeno;M2C2R3.1;M2C2R3;M2C2R3.01.00;Semplificazione amministrativa e riduzione degli ostacoli normativi alla diffusione dell'idrogeno;Misura;Riforma;Sovvenzione;MIN AMBIENTE E SICUREZZA ENERGETICA;0;0;0;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C2;Energia rinnovabile, idrogeno, rete e mobilità sostenibile;M2C2R3.2;M2C2R3.02;Misure volte a promuovere la competitività dell'idrogeno;M2C2R3.2;M2C2R4;M2C2R3.02.00;Misure volte a promuovere la competitività dell'idrogeno;Misura;Riforma;Sovvenzione;MIN AMBIENTE E SICUREZZA ENERGETICA;0;0;0;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C2;Energia rinnovabile, idrogeno, rete e mobilità sostenibile;M2C2R4.1;M2C2R4.01;Procedure più rapide per la valutazione dei progetti nel settore dei sistemi di trasporto pubblico locale con impianti fissi e nel settore del trasporto rapido di massa;M2C2R4.1;M2C2R5;M2C2R4.01.00;Procedure più rapide per la valutazione dei progetti nel settore dei sistemi di trasporto pubblico locale con impianti fissi e nel settore del trasporto rapido di massa;Misura;Riforma;Sovvenzione;MINISTERO INFRASTRUTTURE E TRASPORTI;0;0;0;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C3;Efficienza energetica e riqualificazione degli edifici;M2C3I1.1;M2C3I1.01;Costruzione di nuove scuole mediante la sostituzione di edifici;M2C3I1.1;M2C3I1.1;M2C3I1.01.00;Costruzione di nuove scuole mediante la sostituzione di edifici;Misura;Investimento;Prestito;MINISTERO DELL'ISTRUZIONE E MERITO;800000000;0;200000000;600000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C3;Efficienza energetica e riqualificazione degli edifici;M2C3I1.2;M2C3I1.02;Costruzione di edifici, riqualificazione e rafforzamento dei beni immobili dell'amministrazione della giustizia;M2C3I1.2;M2C3I1.2;M2C3I1.02.00;Costruzione di edifici, riqualificazione e rafforzamento dei beni immobili dell'amministrazione della giustizia;Misura;Investimento;Prestito;MINISTERO DELLA GIUSTIZIA;411739000;0;0;411739000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C3;Efficienza energetica e riqualificazione degli edifici;M2C3I2.1;M2C3I2.01;Rafforzamento dell'Ecobonus e del Sismabonus per l'efficienza energetica e la sicurezza degli edifici;M2C3I2.1;M2C3I2.1;M2C3I2.01.00;Rafforzamento dell'Ecobonus e del Sismabonus per l'efficienza energetica e la sicurezza degli edifici;Misura;Investimento;Sovvenzione;MIN AMBIENTE E SICUREZZA ENERGETICA;13950000000;10255000000;0;3695000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C3;Efficienza energetica e riqualificazione degli edifici;M2C3I3.1;M2C3I3.01;Promozione di un teleriscaldamento efficiente;M2C3I3.1;M2C3I3.1;M2C3I3.01.00;Promozione di un teleriscaldamento efficiente;Misura;Investimento;Prestito;MIN AMBIENTE E SICUREZZA ENERGETICA;200000000;0;0;200000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C3;Efficienza energetica e riqualificazione degli edifici;M2C3R1.1;M2C3R1.01;Semplificazione e accelerazione delle procedure per la realizzazione di interventi per l’efficientamento energetico;M2C3R1.1;M2C3R1.1;M2C3R1.01.00;Semplificazione e accelerazione delle procedure per la realizzazione di interventi per l’efficientamento energetico;Misura;Riforma;Sovvenzione;MIN AMBIENTE E SICUREZZA ENERGETICA;0;0;0;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I1.1;M2C4I1.01;Realizzazione di un sistema avanzato ed integrato di monitoraggio e previsione;M2C4I1.1;M2C4I1.1;M2C4I1.01.00;Realizzazione di un sistema avanzato ed integrato di monitoraggio e previsione;Misura;Investimento;Prestito;MIN AMBIENTE E SICUREZZA ENERGETICA;500000000;0;0;500000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I2.1;M2C4I2.01;Misure per la gestione del rischio di alluvione e per la riduzione del rischio idrogeologico;M2C4I2.1.A;M2C4I2.1;M2C4I2.01.01;Misure per la gestione del rischio di alluvione e per la riduzione del rischio idrogeologico;Submisura;Investimento;Prestito;MIN AMBIENTE E SICUREZZA ENERGETICA;1287100000;1287100000;0;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I2.1;M2C4I2.01;Misure per la gestione del rischio di alluvione e per la riduzione del rischio idrogeologico;M2C4I2.1.B;M2C4I2.1;M2C4I2.01.02;Misure per la gestione del rischio di alluvione e per la riduzione del rischio idrogeologico;Submisura;Investimento;Prestito;PCM - DIP PROTEZIONE CIVILE;1200000000;400000000;0;800000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I2.2;M2C4I2.02;Interventi per la resilienza, la valorizzazione del territorio e l'efficienza energetica dei Comuni;M2C4I2.2;M2C4I2.2;M2C4I2.02.00;Interventi per la resilienza, la valorizzazione del territorio e l'efficienza energetica dei Comuni;Misura;Investimento;Prestito;MINISTERO DELL'INTERNO;6000000000;6000000000;0;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.1;M2C4I3.01;Tutela e valorizzazione del verde urbano ed extraurbano;M2C4I3.1;M2C4I3.1;M2C4I3.01.00;Tutela e valorizzazione del verde urbano ed extraurbano;Misura;Investimento;Prestito;MIN AMBIENTE E SICUREZZA ENERGETICA;330000000;30000000;0;300000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.2;M2C4I3.02;Digitalizzazione dei parchi nazionali;M2C4I3.2.A;M2C4I3.2;M2C4I3.02.01;Digitalizzazione dei parchi nazionali. Conservazione della natura - monitoraggio delle pressioni e delle minacce su specie e habitat e del cambiamento climatico;Submisura;Investimento;Prestito;MIN AMBIENTE E SICUREZZA ENERGETICA;82000000;0;0;82000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.2;M2C4I3.02;Digitalizzazione dei parchi nazionali;M2C4I3.2.B;M2C4I3.2;M2C4I3.02.02;Digitalizzazione dei parchi nazionali. Servizi digitali ai visitatori dei parchi nazionali e delle aree marine protette;Submisura;Investimento;Sovvenzione;MIN AMBIENTE E SICUREZZA ENERGETICA;14000000;0;0;14000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.2;M2C4I3.02;Digitalizzazione dei parchi nazionali;M2C4I3.2.C;M2C4I3.2;M2C4I3.02.03;Digitalizzazione dei parchi nazionali. Semplificazione amministrativa - Digitalizzazione e semplificazione delle procedure per i servizi forniti dai Parchi e dalle Aree Marine Protette.;Submisura;Investimento;Sovvenzione;MIN AMBIENTE E SICUREZZA ENERGETICA;4000000;0;0;4000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.3;M2C4I3.03;Rinaturazione dell'area del Po;M2C4I3.3;M2C4I3.3;M2C4I3.03.00;Rinaturazione dell'area del Po;Misura;Investimento;Prestito;MIN AMBIENTE E SICUREZZA ENERGETICA;357000000;0;0;357000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.4;M2C4I3.04;"Bonifica del ""suolo dei siti orfani""";M2C4I3.4;M2C4I3.4;M2C4I3.04.00;"Bonifica del ""suolo dei siti orfani""";Misura;Investimento;Prestito;MIN AMBIENTE E SICUREZZA ENERGETICA;500000000;0;0;500000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.5;M2C4I3.05;Ripristino e tutela dei fondali e degli habitat marini;M2C4I3.5;M2C4I3.5;M2C4I3.05.00;Ripristino e tutela dei fondali e degli habitat marini;Misura;Investimento;Prestito;MIN AMBIENTE E SICUREZZA ENERGETICA;400000000;0;0;400000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I4.1;M2C4I4.01;Investimenti in infrastrutture idriche primarie per la sicurezza dell'approvvigionamento idrico;M2C4I4.1;M2C4I4.1;M2C4I4.01.00;Investimenti in infrastrutture idriche primarie per la sicurezza dell'approvvigionamento idrico;Misura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;2000000000;1100000000;0;900000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I4.2;M2C4I4.02;Riduzione delle perdite nelle reti di distribuzione dell'acqua, compresa la digitalizzazione e il monitoraggio delle reti;M2C4I4.2;M2C4I4.2;M2C4I4.02.00;Riduzione delle perdite nelle reti di distribuzione dell'acqua, compresa la digitalizzazione e il monitoraggio delle reti;Misura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;900000000;0;0;900000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I4.3;M2C4I4.03;Investimenti nella resilienza dell'agrosistema irriguo per una migliore gestione delle risorse idriche;M2C4I4.3;M2C4I4.3;M2C4I4.03.00;Investimenti nella resilienza dell'agrosistema irriguo per una migliore gestione delle risorse idriche;Misura;Investimento;Prestito;MIN AGRIC. SOVRANITA' ALIM. E FORESTE;880000000;360000000;0;520000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I4.4;M2C4I4.04;Investimenti in fognatura e depurazione;M2C4I4.4;M2C4I4.4;M2C4I4.04.00;Investimenti in fognatura e depurazione;Misura;Investimento;Prestito;MIN AMBIENTE E SICUREZZA ENERGETICA;600000000;0;0;600000000
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4R2.1;M2C4R2.01;Semplificazione e accelerazione delle procedure per l'attuazione degli interventi contro il dissesto idrogeologico;M2C4R2.1;M2C4R2.1;M2C4R2.01.00;Semplificazione e accelerazione delle procedure per l'attuazione degli interventi contro il dissesto idrogeologico;Misura;Riforma;Sovvenzione;MIN AMBIENTE E SICUREZZA ENERGETICA;0;0;0;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4R3.1;M2C4R3.01;Adozione di programmi nazionali di controllo dell'inquinamento atmosferico;M2C4R3.1;M2C4R3.1;M2C4R3.01.00;Adozione di programmi nazionali di controllo dell'inquinamento atmosferico;Misura;Riforma;Prestito;MIN AMBIENTE E SICUREZZA ENERGETICA;0;0;0;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4R4.1;M2C4R4.01;Semplificazione normativa e rafforzamento della governance per la realizzazione di investimenti nelle infrastrutture di approvvigionamento idrico;M2C4R4.1;M2C4R4.1;M2C4R4.01.00;Semplificazione normativa e rafforzamento della governance per la realizzazione di investimenti nelle infrastrutture di approvvigionamento idrico;Misura;Riforma;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;0;0;0;0
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4R4.2;M2C4R4.02;Misure per garantire la piena capacità gestionale per i servizi idrici integrati;M2C4R4.2;M2C4R4.2;M2C4R4.02.00;Misure per garantire la piena capacità gestionale per i servizi idrici integrati;Misura;Riforma;Sovvenzione;MIN AMBIENTE E SICUREZZA ENERGETICA;0;0;0;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.1;M3C1I1.01;Collegamenti ferroviari ad Alta Velocità verso il Sud per passeggeri e merci;M3C1I1.1.1;M3C1I1.1;M3C1I1.01.01;Collegamenti ferroviari ad Alta Velocità con il Mezzogiorno per passeggeri e merci (Napoli - Bari);Submisura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;1400000000;1400000000;0;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.1;M3C1I1.01;Collegamenti ferroviari ad Alta Velocità verso il Sud per passeggeri e merci;M3C1I1.1.2;M3C1I1.1;M3C1I1.01.02;Collegamenti ferroviari ad Alta Velocità con il Mezzogiorno per passeggeri e merci (Palermo-Catania);Submisura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;1440000000;1123130000;0;316870000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.1;M3C1I1.01;Collegamenti ferroviari ad Alta Velocità verso il Sud per passeggeri e merci;M3C1I1.1.3;M3C1I1.1;M3C1I1.01.03;Collegamenti ferroviari ad Alta Velocità con il Mezzogiorno per passeggeri e merci (Salerno-Reggio Calabria);Submisura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;1800000000;0;0;1800000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.2;M3C1I1.02;Linee ad alta velocità nel Nord che collegano all'Europa;M3C1I1.2.1;M3C1I1.2;M3C1I1.02.01;Linee di collegamento ad Alta Velocità con l’Europa nel Nord (Brescia-Verona-Vicenza - Padova);Submisura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;3670000000;2248700000;0;1421300000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.2;M3C1I1.02;Linee ad alta velocità nel Nord che collegano all'Europa;M3C1I1.2.2;M3C1I1.2;M3C1I1.02.02;Linee di collegamento ad Alta Velocità con l’Europa nel Nord (Liguria-Alpi);Submisura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;3970140000;3970140000;0;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.2;M3C1I1.02;Linee ad alta velocità nel Nord che collegano all'Europa;M3C1I1.2.3;M3C1I1.2;M3C1I1.02.03;Linee di collegamento ad Alta Velocità con l’Europa nel Nord (Verona-Brennero - opere di adduzione);Submisura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;930000000;0;0;930000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.3;M3C1I1.03;Connessioni diagonali;M3C1I1.3.1;M3C1I1.3;M3C1I1.03.01;Collegamenti diagonali (Roma-Pescara);Submisura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;620170000;0;0;620170000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.3;M3C1I1.03;Connessioni diagonali;M3C1I1.3.2;M3C1I1.3;M3C1I1.03.02;Collegamenti diagonali (Orte-Falconara);Submisura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;510000000;0;0;510000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.3;M3C1I1.03;Connessioni diagonali;M3C1I1.3.3;M3C1I1.3;M3C1I1.03.03;Collegamenti diagonali (Taranto-Metaponto-Potenza-Battipaglia);Submisura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;450000000;20000000;0;430000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.4;M3C1I1.04;Sviluppo del sistema europeo di gestione del traffico ferroviario (ERTMS);M3C1I1.4;M3C1I1.4;M3C1I1.04.00;Sviluppo del sistema europeo di gestione del traffico ferroviario (ERTMS);Misura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;2970000000;270000000;0;2700000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.5;M3C1I1.05;Potenziamento dei nodi ferroviari metropolitani e dei collegamenti nazionali chiave;M3C1I1.5;M3C1I1.5;M3C1I1.05.00;Potenziamento dei nodi ferroviari metropolitani e dei collegamenti nazionali chiave;Misura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;2970422501;2172240000;0;798182500,8
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.6;M3C1I1.06;Potenziamento delle linee regionali: Miglioramento delle ferrovie regionali (gestione RFI);M3C1I1.6;M3C1I1.6;M3C1I1.06.00;Potenziamento delle linee regionali: Miglioramento delle ferrovie regionali (gestione RFI);Misura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;936000000;0;166000000;770000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.7;M3C1I1.07;Potenziamento, elettrificazione e aumento della resilienza delle ferrovie nel Sud;M3C1I1.7;M3C1I1.7;M3C1I1.07.00;Potenziamento, elettrificazione e aumento della resilienza delle ferrovie nel Sud;Misura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;2400000000;0;2400000000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.8;M3C1I1.08;Miglioramento delle stazioni ferroviarie (gestite da RFI nel Sud);M3C1I1.8;M3C1I1.8;M3C1I1.08.00;Miglioramento delle stazioni ferroviarie (gestite da RFI nel Sud);Misura;Investimento;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;700000000;0;700000000;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1R1.1;M3C1R1.01;Accelerazione dell'iter di approvazione del contratto tra MIMS e RFI;M3C1R1.1;M3C1R1.1;M3C1R1.01.00;Accelerazione dell'iter di approvazione del contratto tra MIMS e RFI;Misura;Riforma;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;0;0;0;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1R1.2;M3C1R1.02;Accelerazione dell'iter di approvazione dei progetti ferroviari;M3C1R1.2;M3C1R1.2;M3C1R1.02.00;Accelerazione dell'iter di approvazione dei progetti ferroviari;Misura;Riforma;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;0;0;0;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1R2.1;M3C1R2.01;"Attuazione del recente ""Decreto Semplificazioni"" (convertito nella legge 11 settembre 2020, n. 120) mediante l'emanazione di un decreto relativo all'attuazione di ""Linee guida per la classificazione e gestione del rischio, la valutazione della sicure";M3C1R2.1;M3C1R2.1;M3C1R2.01.00;"Attuazione del recente ""Decreto Semplificazioni"" (convertito nella legge 11 settembre 2020, n. 120) mediante l'emanazione di un decreto relativo all'attuazione di ""Linee guida per la classificazione e gestione del rischio, la valutazione della sicure";Misura;Riforma;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;0;0;0;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1R2.2;M3C1R2.02;Trasferimento della titolarità di ponti e viadotti delle strade di secondo livello ai titolari delle strade di primo livello;M3C1R2.2;M3C1R2.2;M3C1R2.02.00;Trasferimento della titolarità di ponti e viadotti delle strade di secondo livello ai titolari delle strade di primo livello;Misura;Riforma;Prestito;MINISTERO INFRASTRUTTURE E TRASPORTI;0;0;0;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I1.1;M3C2I1.01;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;M3C2I1.1;M3C2I1.1;M3C2I1.01.00;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;Misura;Investimento;Prestito;MIN AMBIENTE E SICUREZZA ENERGETICA;270000000;0;0;270000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I2.1;M3C2I2.01;Digitalizzazione della catena logistica;M3C2I2.1.1;M3C2I2.1;M3C2I2.01.01;LogIN Center;Submisura;Investimento;Sovvenzione;MINISTERO INFRASTRUTTURE E TRASPORTI;30000000;0;0;30000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I2.1;M3C2I2.01;Digitalizzazione della catena logistica;M3C2I2.1.2;M3C2I2.1;M3C2I2.01.02;Rete di porti e interporti;Submisura;Investimento;Sovvenzione;MINISTERO INFRASTRUTTURE E TRASPORTI;45000000;0;0;45000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I2.1;M3C2I2.01;Digitalizzazione della catena logistica;M3C2I2.1.3;M3C2I2.1;M3C2I2.01.03;LogIN Business;Submisura;Investimento;Sovvenzione;MINISTERO INFRASTRUTTURE E TRASPORTI;175000000;0;0;175000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I2.2;M3C2I2.02;Digitalizzazione della gestione del traffico aereo;M3C2I2.2.1;M3C2I2.2;M3C2I2.02.01;Digitalizzazione della manutenzione e gestione dei dati aeronautici;Submisura;Investimento;Sovvenzione;MINISTERO INFRASTRUTTURE E TRASPORTI;30000000;0;0;30000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I2.2;M3C2I2.02;Digitalizzazione della gestione del traffico aereo;M3C2I2.2.2;M3C2I2.2;M3C2I2.02.02;Ottimizzazione delle procedure di avvicinamento APT;Submisura;Investimento;Sovvenzione;MINISTERO INFRASTRUTTURE E TRASPORTI;80000000;0;0;80000000
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2R1.1;M3C2R1.01;Semplificazione delle procedure per il processo di pianificazione strategica;M3C2R1.1;M3C2R1.1;M3C2R1.01.00;Semplificazione delle procedure per il processo di pianificazione strategica;Misura;Riforma;Sovvenzione;MINISTERO INFRASTRUTTURE E TRASPORTI;0;0;0;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2R1.2;M3C2R1.02;Aggiudicazione competitiva delle concessioni nelle aree portuali;M3C2R1.2;M3C2R1.2;M3C2R1.02.00;Aggiudicazione competitiva delle concessioni nelle aree portuali;Misura;Riforma;Sovvenzione;MINISTERO INFRASTRUTTURE E TRASPORTI;0;0;0;0
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2R1.3;M3C2R1.03;Semplificazione delle procedure di autorizzazione per gli impianti di cold ironing;M3C2R1.3;M3C2R1.3;M3C2R1.03.00;Semplificazione delle procedure di autorizzazione per gli impianti di cold ironing;Misura;Riforma;Sovvenzione;MINISTERO INFRASTRUTTURE E TRASPORTI;0;0;0;0
