Codice Univoco submisura;CUP ;codice fiscale PROGRAMMATORE;Denominazione PROGRAMMATORE;forma giuridica PROGRAMMATORE;descrizione forma giuritica PROGRAMMATORE;Codice ATECO PROGRAMMATORE ;codice fiscale  ATTUATORE;Denominazione ATTUATORE;forma giuridica ATTUATORE;descrizione forma giuritica ATTUATORE;Codice ATECO ATTUTORE;codice fiscale BENEFICIARIO;Denominazione BENEFICIARIO;forma giuridica_BENEFICIARIO;descrizione forma giuritica  BENEFICIARIO;Codice ATECO BENEFICIARIO 
M1C2I5.01.01;E41B21016540006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;04707280287;TECNIP S.R.L.;11;Società  a responsabilità  limitata;28.21.10;04707280287;TECNIP S.R.L.;11;Società  a responsabilità  limitata;28.21.10
M1C2I5.01.01;E41B21009490006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;09719300965;DESTINATION 2 ITALIA S.R.L.;11;Società  a responsabilità  limitata;79.12.00;09719300965;DESTINATION 2 ITALIA S.R.L.;11;Società  a responsabilità  limitata;79.12.00
M1C2I5.01.01;E21B21010600006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03357530249;WTK S.R.L.;11;Società  a responsabilità  limitata;28.25.00;03357530249;WTK S.R.L.;11;Società  a responsabilità  limitata;28.25.00
M1C2I5.01.01;E81B21014930006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;13212751005;DUEERRE S.R.L.;11;Società  a responsabilità  limitata;62.02.00;13212751005;DUEERRE S.R.L.;11;Società  a responsabilità  limitata;62.02.00
M1C2I5.01.01;E21B21006860006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01459440507;RIVER CHIMICA INDUSTRIALE S.P.A.;10;Società  per azioni;20.59.10;01459440507;RIVER CHIMICA INDUSTRIALE S.P.A.;10;Società  per azioni;20.59.10
M1C2I5.01.01;E61B21012270006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01743830463;P.M.R. - S.R.L.;11;Società  a responsabilità  limitata;32.99.12;01743830463;P.M.R. - S.R.L.;11;Società  a responsabilità  limitata;32.99.12
M1C2I5.01.01;E81B21008090006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;05534151211;GRUPPO FARMAIMPRESA S.R.L.;11;Società  a responsabilità  limitata;46.45.00;05534151211;GRUPPO FARMAIMPRESA S.R.L.;11;Società  a responsabilità  limitata;46.45.00
M1C2I5.01.01;E81B21015850006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02894780655;RINALDI GROUP S.R.L.;11;Società  a responsabilità  limitata;31.03.00;02894780655;RINALDI GROUP S.R.L.;11;Società  a responsabilità  limitata;31.03.00
M1C2I5.01.01;E81B21014940006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;04698380633;FRATELLI AMMIRATI S.R.L.;11;Società  a responsabilità  limitata;47.71.10;04698380633;FRATELLI AMMIRATI S.R.L.;11;Società  a responsabilità  limitata;47.71.10
M1C2I5.01.01;E41B21010940006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02114610120;SERISTAMPA S.R.L.;11;Società  a responsabilità  limitata;18.12.00;02114610120;SERISTAMPA S.R.L.;11;Società  a responsabilità  limitata;18.12.00
M1C2I5.01.01;E41B21016550006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;05257450659;EMA S.R.L.;11;Società  a responsabilità  limitata;90.02.09;05257450659;EMA S.R.L.;11;Società  a responsabilità  limitata;90.02.09
M1C2I5.01.01;E21B21005920006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01515660692;C.T. POINT S.P.A.;10;Società  per azioni;13.10.00;01515660692;C.T. POINT S.P.A.;10;Società  per azioni;13.10.00
M1C2I5.01.01;E71B21011150006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;07342910721;CALZATURIFICIO NOE S.R.L.;11;Società  a responsabilità  limitata;15.20.10;07342910721;CALZATURIFICIO NOE S.R.L.;11;Società  a responsabilità  limitata;15.20.10
M1C2I5.01.01;E31B21013690006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01387980939;CENTRO AUTOMAZIONI S.R.L.;11;Società  a responsabilità  limitata;46.69.11;01387980939;CENTRO AUTOMAZIONI S.R.L.;11;Società  a responsabilità  limitata;46.69.11
M1C2I5.01.01;E91B21007910006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;00177740263;FLUORITAL S.R.L.;11;Società  a responsabilità  limitata;20.30.00;00177740263;FLUORITAL S.R.L.;11;Società  a responsabilità  limitata;20.30.00
M1C2I5.01.01;E31B21014170006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;04552000236;OPIFICIO 1899 VERONA SRL;11;Società  a responsabilità  limitata;46.32.10;04552000236;OPIFICIO 1899 VERONA SRL;11;Società  a responsabilità  limitata;46.32.10
M1C2I5.01.01;E41B21009500006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;05558140967;OGA - ONE GENERATION AHEAD S.R.L.;11;Società  a responsabilità  limitata;46.49.10;05558140967;OGA - ONE GENERATION AHEAD S.R.L.;11;Società  a responsabilità  limitata;46.49.10
M1C2I5.01.01;E71B21011160006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;00212140693;BUONEFRA S.R.L.;11;Società  a responsabilità  limitata;52.24.10;00212140693;BUONEFRA S.R.L.;11;Società  a responsabilità  limitata;52.24.10
M1C2I5.01.01;E41B21015870006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;08464321218;LUISAL S.R.L.;11;Società  a responsabilità  limitata;46.42.10;08464321218;LUISAL S.R.L.;11;Società  a responsabilità  limitata;46.42.10
M1C2I5.01.01;E11B21009190006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;09537000151;ANTICO PASTIFICIO MORELLI 1860 - S.R.L.;11;Società  a responsabilità  limitata;10.73.00;09537000151;ANTICO PASTIFICIO MORELLI 1860 - S.R.L.;11;Società  a responsabilità  limitata;10.73.00
M1C2I5.01.01;E61B21012280006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03366590721;PASTIFICIO DI BARI TARALL'ORO S.R.L.;11;Società  a responsabilità  limitata;10.73.00;03366590721;PASTIFICIO DI BARI TARALL'ORO S.R.L.;11;Società  a responsabilità  limitata;10.73.00
M1C2I5.01.01;E11B21008110006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02709390013;SARGOMMA - FORNITURE TECNICHE INDUSTRIAL;11;Società  a responsabilità  limitata;22.21.00;02709390013;SARGOMMA - FORNITURE TECNICHE INDUSTRIAL;11;Società  a responsabilità  limitata;22.21.00
M1C2I5.01.01;E61B21012450006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02962730640;FRIDA S.R.L.;11;Società  a responsabilità  limitata;46.39.10;02962730640;FRIDA S.R.L.;11;Società  a responsabilità  limitata;46.39.10
M1C2I5.01.01;E71B21010480006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;07970471210;ANDREMA FOOD S.R.L.;11;Società  a responsabilità  limitata;47.11.10;07970471210;ANDREMA FOOD S.R.L.;11;Società  a responsabilità  limitata;47.11.10
M1C2I5.01.01;E61B21007760006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01376030225;PROMETEO S.R.L.;11;Società  a responsabilità  limitata;70.22.01;01376030225;PROMETEO S.R.L.;11;Società  a responsabilità  limitata;70.22.01
M1C2I5.01.01;E21B21010460006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;00157280504;CONCERIA ONDA VERDE S.R.L.;11;Società  a responsabilità  limitata;15.11.00;00157280504;CONCERIA ONDA VERDE S.R.L.;11;Società  a responsabilità  limitata;15.11.00
M1C2I5.01.01;E11B21008120006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01480930443;OFFICINE MODELLI S.R.L.;11;Società  a responsabilità  limitata;15.20.10;01480930443;OFFICINE MODELLI S.R.L.;11;Società  a responsabilità  limitata;15.20.10
M1C2I5.01.01;E71B21011170006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;00133490870;DAIS S.P.A.;10;Società  per azioni;10.72.00;00133490870;DAIS S.P.A.;10;Società  per azioni;10.72.00
M1C2I5.01.01;E81B21014950006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02662760814;AM GROUP SRL;11;Società  a responsabilità  limitata;49.41.00;02662760814;AM GROUP SRL;11;Società  a responsabilità  limitata;49.41.00
M1C2I5.01.01;E31B21009650006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03583371202;FREE SERVICE S.R.L.;11;Società  a responsabilità  limitata;82.11.01;03583371202;FREE SERVICE S.R.L.;11;Società  a responsabilità  limitata;82.11.01
M1C2I5.01.01;E91B21011740006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;00513750307;TIEMMESET S.R.L.;11;Società  a responsabilità  limitata;31.09.10;00513750307;TIEMMESET S.R.L.;11;Società  a responsabilità  limitata;31.09.10
M1C2I5.01.01;E81B21008100006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;00378160691;LUCIANO TRAVAGLINI S.R.L.;11;Società  a responsabilità  limitata;29.20.00;00378160691;LUCIANO TRAVAGLINI S.R.L.;11;Società  a responsabilità  limitata;29.20.00
M1C2I5.01.01;E51B21009250006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;00567400932;REALCABLE S.R.L.;11;Società  a responsabilità  limitata;27.33.09;00567400932;REALCABLE S.R.L.;11;Società  a responsabilità  limitata;27.33.09
M1C2I5.01.01;E71B21010490006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02058750643;G.L.I. S.R.L.;12;Srl con un unico socio;52.10.10;02058750643;G.L.I. S.R.L.;12;Srl con un unico socio;52.10.10
M1C2I5.01.01;E51B21005980006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03015440120;SECURITY BRANDS SOLUTIONS SRL;12;Srl con un unico socio;26.51.10;03015440120;SECURITY BRANDS SOLUTIONS SRL;12;Srl con un unico socio;26.51.10
M1C2I5.01.01;E61B21010060006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;04128980283;SHITEK TECHNOLOGY SRL;11;Società  a responsabilità  limitata;26.51.10;04128980283;SHITEK TECHNOLOGY SRL;11;Società  a responsabilità  limitata;26.51.10
M1C2I5.01.01;E51B21005280006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;05380560879;ANTECH SPACE S.R.L.;11;Società  a responsabilità  limitata;26.30.10;05380560879;ANTECH SPACE S.R.L.;11;Società  a responsabilità  limitata;26.30.10
M1C2I5.01.01;E71B21011180006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03320900982;ADD SRL;11;Società  a responsabilità  limitata;82.92.10;03320900982;ADD SRL;11;Società  a responsabilità  limitata;82.92.10
M1C2I5.01.01;E71B21010500006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;06974110725;ALTAPLAST ECOLOGICA SOCIETA' A RESPONSAB;11;Società  a responsabilità  limitata;22.22.00;06974110725;ALTAPLAST ECOLOGICA SOCIETA' A RESPONSAB;11;Società  a responsabilità  limitata;22.22.00
M1C2I5.01.01;E11B21009200006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01555010139;LOSA PIER LUIGI S.R.L.;11;Società  a responsabilità  limitata;25.99.11;01555010139;LOSA PIER LUIGI S.R.L.;11;Società  a responsabilità  limitata;25.99.11
M1C2I5.01.01;E81B21012840006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;04407990722;R A M  ELETTRONICA S.R.L.;11;Società  a responsabilità  limitata;27.12.00;04407990722;R A M  ELETTRONICA S.R.L.;11;Società  a responsabilità  limitata;27.12.00
M1C2I5.01.01;E11B21008130006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;07729080015;L.M. GIANETTI  S.R.L.;11;Società  a responsabilità  limitata;25.62.00;07729080015;L.M. GIANETTI  S.R.L.;11;Società  a responsabilità  limitata;25.62.00
M1C2I5.01.01;E71B21011190006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03656380981;BRIXIA PLAST S.R.L.;11;Società  a responsabilità  limitata;28.96.00;03656380981;BRIXIA PLAST S.R.L.;11;Società  a responsabilità  limitata;28.96.00
M1C2I5.01.01;E81B21014960006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;08606131210;FADA S.R.L.;11;Società  a responsabilità  limitata;46.41.10;08606131210;FADA S.R.L.;11;Società  a responsabilità  limitata;46.41.10
M1C2I5.01.01;E71B21006680006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03719760138;WALE - SYSTEMS SRL;11;Società  a responsabilità  limitata;24.42.00;03719760138;WALE - SYSTEMS SRL;11;Società  a responsabilità  limitata;24.42.00
M1C2I5.01.01;E51B21007650006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;06309440722;MBL SOLUTIONS SOCIETA' A RESPONSABILITA';11;Società  a responsabilità  limitata;28.91.00;06309440722;MBL SOLUTIONS SOCIETA' A RESPONSABILITA';11;Società  a responsabilità  limitata;28.91.00
M1C2I5.01.01;E91B21007040006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02373460597;INTERLOG S.R.L.;11;Società  a responsabilità  limitata;49.41.00;02373460597;INTERLOG S.R.L.;11;Società  a responsabilità  limitata;49.41.00
M1C2I5.01.01;E11B21013500006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01850270503;MENICHETTI CIOCCOLATO S.R.L.;11;Società  a responsabilità  limitata;10.82.00;01850270503;MENICHETTI CIOCCOLATO S.R.L.;11;Società  a responsabilità  limitata;10.82.00
M1C2I5.01.01;E31B21013700006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02468780065;IVIERRE S.R.L.;11;Società  a responsabilità  limitata;24.51.00;02468780065;IVIERRE S.R.L.;11;Società  a responsabilità  limitata;24.51.00
M1C2I5.01.01;E81B21009220006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;05247380487;SIMONE MARTINI S.R.L.;11;Società  a responsabilità  limitata;15.20.10;05247380487;SIMONE MARTINI S.R.L.;11;Società  a responsabilità  limitata;15.20.10
M1C2I5.01.01;E81B21012850006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03750741005;PUNTO NEL MONDO - S.R.L.;11;Società  a responsabilità  limitata;79.11.00;03750741005;PUNTO NEL MONDO - S.R.L.;11;Società  a responsabilità  limitata;79.11.00
M1C2I5.01.01;E61B21006900006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;00511440026;FABY LINE - S.R.L.;11;Società  a responsabilità  limitata;20.42.00;00511440026;FABY LINE - S.R.L.;11;Società  a responsabilità  limitata;20.42.00
M1C2I5.01.01;E41B21016680006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;09855280963;ASG S.R.L.;11;Società  a responsabilità  limitata;28.29.10;09855280963;ASG S.R.L.;11;Società  a responsabilità  limitata;28.29.10
M1C2I5.01.01;E31B21013710006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01235070339;MAVI TRADE S.R.L.;12;Srl con un unico socio;46.73.10;01235070339;MAVI TRADE S.R.L.;12;Srl con un unico socio;46.73.10
M1C2I5.01.01;E31B21009660006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;00109530667;3 C S.R.L.;11;Società  a responsabilità  limitata;16.21.00;00109530667;3 C S.R.L.;11;Società  a responsabilità  limitata;16.21.00
M1C2I5.01.01;E11B21011880006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01683450512;TELESAN S.R.L.;11;Società  a responsabilità  limitata;82.20.00;01683450512;TELESAN S.R.L.;11;Società  a responsabilità  limitata;82.20.00
M1C2I5.01.01;E11B21008140006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;10743650011;HUMAN BRAIN WAVE S.R.L.;11;Società  a responsabilità  limitata;26.60.09;10743650011;HUMAN BRAIN WAVE S.R.L.;11;Società  a responsabilità  limitata;26.60.09
M1C2I5.01.01;E71B21011200006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01107260117;LUNITEK S.R.L.;11;Società  a responsabilità  limitata;46.69.11;01107260117;LUNITEK S.R.L.;11;Società  a responsabilità  limitata;46.69.11
M1C2I5.01.01;E21B21009960006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01446720680;INTERZEN CONSULTING S.R.L.;11;Società  a responsabilità  limitata;62.01.00;01446720680;INTERZEN CONSULTING S.R.L.;11;Società  a responsabilità  limitata;62.01.00
M1C2I5.01.01;E61B21007770006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02785630241;MARCO BICEGO S.P.A.;42;Società per azioni con unico socio;32.12.10;02785630241;MARCO BICEGO S.P.A.;42;Società per azioni con unico socio;32.12.10
M1C2I5.01.01;E21B21008760006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02487980787;SAN VINCENZO DI FERNANDO ROTA S.R.L.;11;Società  a responsabilità  limitata;10.13.00;02487980787;SAN VINCENZO DI FERNANDO ROTA S.R.L.;11;Società  a responsabilità  limitata;10.13.00
M1C2I5.01.01;E11B21008150006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02353470285;FANTON S.P.A.;10;Società  per azioni;27.33.09;02353470285;FANTON S.P.A.;10;Società  per azioni;27.33.09
M1C2I5.01.01;E31B21014350006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;09027080010;ANTICHE INSEGNE SRL;11;Società  a responsabilità  limitata;73.11.01;09027080010;ANTICHE INSEGNE SRL;11;Società  a responsabilità  limitata;73.11.01
M1C2I5.01.01;E41B21015880006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;07588900964;IN STYLE DISTRIBUTION S.R.L.;11;Società  a responsabilità  limitata;46.42.10;07588900964;IN STYLE DISTRIBUTION S.R.L.;11;Società  a responsabilità  limitata;46.42.10
M1C2I5.01.01;E71B21006690006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;00220910160;FONDERIA AUGUSTA S.R.L.;11;Società  a responsabilità  limitata;24.52.00;00220910160;FONDERIA AUGUSTA S.R.L.;11;Società  a responsabilità  limitata;24.52.00
M1C2I5.01.01;E31B21012360006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01714750989;PROBIOS S.R.L.;11;Società  a responsabilità  limitata;46.21.10;01714750989;PROBIOS S.R.L.;11;Società  a responsabilità  limitata;46.21.10
M1C2I5.01.01;E21B21005930006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01881320673;AULONA MACHINERY SRL;11;Società  a responsabilità  limitata;28.95.00;01881320673;AULONA MACHINERY SRL;11;Società  a responsabilità  limitata;28.95.00
M1C2I5.01.01;E71B21011210006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01908360892;AREPLA S.R.L.;11;Società  a responsabilità  limitata;22.29.01;01908360892;AREPLA S.R.L.;11;Società  a responsabilità  limitata;22.29.01
M1C2I5.01.01;E41B21015890006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;07480621213;AUTOFORNITURE ITALIA GROUP SOCIETA' A RE;11;Società  a responsabilità  limitata;45.31.01;07480621213;AUTOFORNITURE ITALIA GROUP SOCIETA' A RE;11;Società  a responsabilità  limitata;45.31.01
M1C2I5.01.01;E21B21006870006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02765690249;PLASTIC METAL S.P.A.;10;Società  per azioni;28.96.00;02765690249;PLASTIC METAL S.P.A.;10;Società  per azioni;28.96.00
M1C2I5.01.01;E91B21010050006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;04436450284;ROBERTO CALLEGARI S.R.L.;11;Società  a responsabilità  limitata;47.77.00;04436450284;ROBERTO CALLEGARI S.R.L.;11;Società  a responsabilità  limitata;47.77.00
M1C2I5.01.01;E91B21007050006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;06587310720;ANTICHITA' CHIOSSONE S.R.L.;11;Società  a responsabilità  limitata;47.79.10;06587310720;ANTICHITA' CHIOSSONE S.R.L.;11;Società  a responsabilità  limitata;47.79.10
M1C2I5.01.01;E11B21013510006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;05746480481;FOSSI HOTEL S.R.L.;11;Società  a responsabilità  limitata;55.10.00;05746480481;FOSSI HOTEL S.R.L.;11;Società  a responsabilità  limitata;55.10.00
M1C2I5.01.01;E81B21014970006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;13539761000;BERNABEI ONLINE SOCIETA' A RESPONSABILIT;11;Società  a responsabilità  limitata;47.91.10;13539761000;BERNABEI ONLINE SOCIETA' A RESPONSABILIT;11;Società  a responsabilità  limitata;47.91.10
M1C2I5.01.01;E61B21007780006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;00102650496;MTP SRL;11;Società  a responsabilità  limitata;22.21.00;00102650496;MTP SRL;11;Società  a responsabilità  limitata;22.21.00
M1C2I5.01.01;E81B21012860006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;10809561003;INTELLITRONIKA - SOCIETA' A RESPONSABILI;11;Società  a responsabilità  limitata;46.51.00;10809561003;INTELLITRONIKA - SOCIETA' A RESPONSABILI;11;Società  a responsabilità  limitata;46.51.00
M1C2I5.01.01;E31B21008690006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02848021206;RALERI S.R.L.;11;Società  a responsabilità  limitata;32.99.12;02848021206;RALERI S.R.L.;11;Società  a responsabilità  limitata;32.99.12
