Programma;Missione;Descrizione Missione;Componente;Descrizione Componente;ID Misura;Codice Univoco Misura;Descrizione Misura;ID Submisura;Codice CID;Codice Univoco Submisura;Descrizione Submisura;Tipo Livello;Investimento o Riforma;Prestito o Sovvenzione;Amministrazione Titolare;Importo Totale;Importo Progetti in essere;Importo FSC;Importo Progetti nuovi
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I1.1;M1C1I1.01;Infrastrutture digitali;M1C1I1.1;M1C1I1.1;M1C1I1.01.00;Infrastrutture digitali;Misura;Investimento;Sovvenzione;MITD - MIN INNOV TEC;900000000;0;0;900000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I1.2;M1C1I1.02;Abilitazione al cloud per le PA locali;M1C1I1.2;M1C1I1.2;M1C1I1.02.00;Abilitazione al cloud per le PA locali;Misura;Investimento;Prestito;MITD - MIN INNOV TEC;1000000000;0;0;1000000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I1.3;M1C1I1.03;Dati e interoperabilità;M1C1I1.3.1;M1C1I1.3.1;M1C1I1.03.01;Piattaforma Digitale Nazionale Dati;Submisura;Investimento;Sovvenzione;MITD - MIN INNOV TEC;556000000;0;0;556000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I1.3;M1C1I1.03;Dati e interoperabilità;M1C1I1.3.2;M1C1I1.3.1;M1C1I1.03.02;Sportello digitale unico;Submisura;Investimento;Sovvenzione;MITD - MIN INNOV TEC;90000000;0;0;90000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I1.4;M1C1I1.04;Servizi digitali e esperienza dei cittadini;M1C1I1.4.1;M1C1I1.4.1;M1C1I1.04.01;Esperienza dei cittadini - Miglioramento della qualità e dell'utilizzabilità dei servizi pubblici digitali;Submisura;Investimento;Prestito;MITD - MIN INNOV TEC;613000000;0;0;613000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I1.4;M1C1I1.04;Servizi digitali e esperienza dei cittadini;M1C1I1.4.2;M1C1I1.4.1;M1C1I1.04.02;Inclusione dei cittadini -  Miglioramento dell'accessibilità dei servizi pubblici digitali;Submisura;Investimento;Prestito;MITD - MIN INNOV TEC;80000000;0;0;80000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I1.4;M1C1I1.04;Servizi digitali e esperienza dei cittadini;M1C1I1.4.3;M1C1I1.4.1;M1C1I1.04.03;"Rafforzamento dell'adozione dei servizi della piattaforma PagoPA e dell'applicazione ""IO""";Submisura;Investimento;Prestito;MITD - MIN INNOV TEC;750000000;0;0;750000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I1.4;M1C1I1.04;Servizi digitali e esperienza dei cittadini;M1C1I1.4.4;M1C1I1.4.1;M1C1I1.04.04;Rafforzamento dell'adozione delle piattaforme nazionali di identità digitale (SPID, CIE) e dell'Anagrafe nazionale (ANPR);Submisura;Investimento;Prestito;MITD - MIN INNOV TEC;285000000;0;0;285000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I1.4;M1C1I1.04;Servizi digitali e esperienza dei cittadini;M1C1I1.4.5;M1C1I1.4.1;M1C1I1.04.05;Digitalizzazione degli avvisi pubblici;Submisura;Investimento;Prestito;MITD - MIN INNOV TEC;245000000;0;0;245000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I1.4;M1C1I1.04;Servizi digitali e esperienza dei cittadini;M1C1I1.4.6;M1C1I1.4.1;M1C1I1.04.06;Mobilità come servizio per l'Italia;Submisura;Investimento;Sovvenzione;MITD - MIN INNOV TEC;40000000;0;0;40000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I1.5;M1C1I1.05;Cybersecurity;M1C1I1.5;M1C1I1.5;M1C1I1.05.00;Cybersecurity;Misura;Investimento;Sovvenzione;MITD - MIN INNOV TEC;623000000;0;0;623000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I1.6;M1C1I1.06;Digitalizzazione delle grandi amministrazioni centrali;M1C1I1.6.1;M1C1I1.6.1;M1C1I1.06.01;Digitalizzazione del Ministero dell'Interno;Submisura;Investimento;Prestito;MITD - MIN INNOV TEC;107000000;0;0;107000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I1.6;M1C1I1.06;Digitalizzazione delle grandi amministrazioni centrali;M1C1I1.6.2;M1C1I1.6.1;M1C1I1.06.02;Digitalizzazione del Ministero della Giustizia;Submisura;Investimento;Prestito;MITD - MIN INNOV TEC;133203200;0;0;133203200
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I1.6;M1C1I1.06;Digitalizzazione delle grandi amministrazioni centrali;M1C1I1.6.3;M1C1I1.6.1;M1C1I1.06.03;Digitalizzazione dell'Istituto Nazionale per la Previdenza Sociale (INPS) e dell'istituto nazionale per l'assicurazione contro gli Infortuni sul Lavoro (INAIL);Submisura;Investimento;Prestito;MITD - MIN INNOV TEC;296000000;0;0;296000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I1.6;M1C1I1.06;Digitalizzazione delle grandi amministrazioni centrali;M1C1I1.6.4;M1C1I1.6.1;M1C1I1.06.04;Digitalizzazione del Ministero della Difesa;Submisura;Investimento;Prestito;MITD - MIN INNOV TEC;42500000;0;0;42500000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I1.6;M1C1I1.06;Digitalizzazione delle grandi amministrazioni centrali;M1C1I1.6.5;M1C1I1.6.1;M1C1I1.06.05;Digitalizzazione del Consiglio di Stato;Submisura;Investimento;Prestito;MITD - MIN INNOV TEC;7500000;0;0;7500000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I1.6;M1C1I1.06;Digitalizzazione delle grandi amministrazioni centrali;M1C1I1.6.6;M1C1I1.6.1;M1C1I1.06.06;Digitalizzazione della Guardia di Finanza;Submisura;Investimento;Sovvenzione;MITD - MIN INNOV TEC;25000000;0;0;25000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I1.7;M1C1I1.07;Competenze digitali di base;M1C1I1.7.1;M1C1I1.7.1;M1C1I1.07.01;Servizio Civile Digitale;Submisura;Investimento;Sovvenzione;MITD - MIN INNOV TEC;60000000;0;0;60000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I1.7;M1C1I1.07;Competenze digitali di base;M1C1I1.7.2;M1C1I1.7.1;M1C1I1.07.02;Rete dei servizi di facilitazione digitale;Submisura;Investimento;Sovvenzione;MITD - MIN INNOV TEC;135000000;0;0;135000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I1.9;M1C1I1.09;Fornire assistenza tecnica e rafforzare la capacità per l'attuazione del PNRR;M1C1I1.9;M1C1I1.9;M1C1I1.09.00;Fornire assistenza tecnica e rafforzare la capacità per l'attuazione del PNRR;Misura;Riforma;Sovvenzione;PCM - Min Pub Amm;0;0;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.1;M1C1I2.01;Portale unico del reclutamento;M1C1I2.1.1;M1C1R1.9;M1C1I2.01.01;Creazione di una piattaforma unica di reclutamento;Submisura;Investimento;Sovvenzione;PCM - Min Pub Amm;11500000;0;0;11500000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.1;M1C1I2.01;Portale unico del reclutamento;M1C1I2.1.2;M1C1R1.9;M1C1I2.01.02;Procedure per l'assunzione di profili tecnici;Submisura;Investimento;Sovvenzione;PCM - Min Pub Amm;9000000;0;0;9000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.2;M1C1I2.02;Task Force digitalizzazione, monitoraggio e performance;M1C1I2.2.1;M1C1R1.9;M1C1I2.02.01;Assistenza tecnica a livello centrale e locale;Submisura;Investimento;Sovvenzione;PCM - Min Pub Amm;368400000;0;0;368400000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.2;M1C1I2.02;Task Force digitalizzazione, monitoraggio e performance;M1C1I2.2.2;M1C1R1.9;M1C1I2.02.02;Semplificazione e standardizzazione delle procedure;Submisura;Investimento;Sovvenzione;PCM - Min Pub Amm;4000000;0;0;4000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.2;M1C1I2.02;Task Force digitalizzazione, monitoraggio e performance;M1C1I2.2.3;M1C1R1.9;M1C1I2.02.03;Digitalizzazione delle procedure (SUAP & SUE);Submisura;Investimento;Sovvenzione;PCM - Min Pub Amm;324400000;0;0;324400000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.2;M1C1I2.02;Task Force digitalizzazione, monitoraggio e performance;M1C1I2.2.4;M1C1R1.9;M1C1I2.02.04;Monitoraggio e comunicazione delle azioni di semplificazione;Submisura;Investimento;Sovvenzione;PCM - Min Pub Amm;21000000;0;0;21000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.2;M1C1I2.02;Task Force digitalizzazione, monitoraggio e performance;M1C1I2.2.5;M1C1R1.9;M1C1I2.02.05;Amministrazione pubblica orientata ai risultati;Submisura;Investimento;Sovvenzione;PCM - Min Pub Amm;16400000;0;0;16400000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.3;M1C1I2.03;Competenze: Competenze e capacità amministrativa;M1C1I2.3.1;M1C1R1.9;M1C1I2.03.01;Investimenti in istruzione e formazione;Submisura;Investimento;Sovvenzione;PCM - Min Pub Amm;139000000;0;0;139000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I2.3;M1C1I2.03;Competenze: Competenze e capacità amministrativa;M1C1I2.3.2;M1C1R1.9;M1C1I2.03.02;Sviluppo delle capacità nella pianificazione, organizzazione e formazione strategica della forza lavoro;Submisura;Investimento;Sovvenzione;PCM - Min Pub Amm;350900000;0;0;350900000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I3;M1C1I3.00;Procedure di assunzione per i tribunali civili, penali e amministrativi;M1C1I3.1;M1C1I1.8;M1C1I3.00.01;Investimento in capitale umano per rafforzare l’Ufficio del Processo e superare le disparità tra tribunali;Submisura;Investimento;Sovvenzione;MG - MIN GIUSTIZIA;2268050054;0;0;2268050054
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I3;M1C1I3.00;Procedure di assunzione per i tribunali civili, penali e amministrativi;M1C1I3.2;M1C1I1.8;M1C1I3.00.02;Rafforzamento dell'Ufficio del processo per la Giustizia amministrativa;Submisura;Investimento;Sovvenzione;CDS - Cons di Stato;41800000;0;0;41800000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1R1.1;M1C1R1.01;Processo di acquisto ICT;M1C1R1.1;M1C1R1.1;M1C1R1.01.00;Processo di acquisto ICT;Misura;Riforma;Sovvenzione;MITD - MIN INNOV TEC;0;0;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1R1.10;M1C1R1.10;Riforma del quadro legislativo in materia di appalti pubblici e concessioni;M1C1R1.10;M1C1R1.10;M1C1R1.10.00;Riforma del quadro legislativo in materia di appalti pubblici e concessioni;Misura;Riforma;Sovvenzione;PCM - Pres Cons Min;0;0;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1R1.11;M1C1R1.11;Riduzione dei tempi di pagamento delle pubbliche amministrazioni e delle autorità sanitarie;M1C1R1.11;M1C1R1.11;M1C1R1.11.00;Riduzione dei tempi di pagamento delle pubbliche amministrazioni e delle autorità sanitarie;Misura;Riforma;Sovvenzione;MEF - Min Eco e Fin;0;0;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1R1.12;M1C1R1.12;Riforma dell'amministrazione fiscale;M1C1R1.12;M1C1R1.12;M1C1R1.12.00;Riforma dell'amministrazione fiscale;Misura;Riforma;Sovvenzione;MEF - Min Eco e Fin;0;0;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1R1.13;M1C1R1.13;"Riforma del quadro di revisione della spesa pubblica (""spending review"")";M1C1R1.13;M1C1R1.13;M1C1R1.13.00;"Riforma del quadro di revisione della spesa pubblica (""spending review"")";Misura;Riforma;Sovvenzione;MEF - Min Eco e Fin;0;0;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1R1.14;M1C1R1.14;Riforma del quadro fiscale subnazionale;M1C1R1.14;M1C1R1.14;M1C1R1.14.00;Riforma del quadro fiscale subnazionale;Misura;Riforma;Sovvenzione;MEF - Min Eco e Fin;0;0;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1R1.15;M1C1R1.15;Riforma delle norme di contabilità pubblica;M1C1R1.15;M1C1R1.15;M1C1R1.15.00;Riforma delle norme di contabilità pubblica;Misura;Riforma;Sovvenzione;MEF - Min Eco e Fin;0;0;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1R1.2;M1C1R1.02;Supporto alla trasformazione;M1C1R1.2.1;M1C1R1.2;M1C1R1.02.01;Ufficio Trasformazione;Submisura;Riforma;Sovvenzione;MITD - MIN INNOV TEC;155000000;0;0;155000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1R1.2;M1C1R1.02;Supporto alla trasformazione;M1C1R1.2.2;M1C1R1.2;M1C1R1.02.02;NewCo - Società di software e operazioni;Submisura;Riforma;Sovvenzione;MITD - MIN INNOV TEC;0;0;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1R1.3;M1C1R1.03;Cloud first e interoperabilità;M1C1R1.3;M1C1R1.3;M1C1R1.03.00;Cloud first e interoperabilità;Misura;Riforma;Sovvenzione;MITD - MIN INNOV TEC;0;0;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1R1.9;M1C1R1.09;Riforma della Pubblica Amministrazione;M1C1R1.9;M1C1R1.9;M1C1R1.09.00;Riforma della Pubblica Amministrazione;Misura;Riforma;Sovvenzione;PCM - Min Pub Amm;0;0;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1R2.1;M1C1R2.01;Accesso e reclutamento;M1C1R2.1;M1C1R1.9;M1C1R2.01.00;Accesso e reclutamento;Misura;Riforma;Sovvenzione;PCM - Min Pub Amm;0;0;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1R2.2;M1C1R2.02;Buona amministrazione e semplificazione;M1C1R2.2;M1C1R1.9;M1C1R2.02.00;Buona amministrazione e semplificazione;Misura;Riforma;Sovvenzione;PCM - Min Pub Amm;0;0;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1R2.3;M1C1R2.03;Competenze e carriere;M1C1R2.3.1;M1C1R1.9;M1C1R2.03.01;Riforma del mercato del lavoro della PA;Submisura;Riforma;Sovvenzione;PCM - Min Pub Amm;24300000;0;0;24300000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1R3.1;M1C1R3.01;Riforma della giustizia;M1C1R3.1.1;M1C1R1.4;M1C1R3.01.01;Riforma del processo civile;Submisura;Riforma;Sovvenzione;MG - MIN GIUSTIZIA;0;0;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1R3.1;M1C1R3.01;Riforma della giustizia;M1C1R3.1.2;M1C1R1.4;M1C1R3.01.02;Riforma del processo penale;Submisura;Riforma;Sovvenzione;MG - MIN GIUSTIZIA;0;0;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1R3.1;M1C1R3.01;Riforma della giustizia;M1C1R3.1.3;M1C1R1.4;M1C1R3.01.03;Riforma del quadro in materia di insolvenza;Submisura;Riforma;Sovvenzione;MG - MIN GIUSTIZIA;0;0;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1R3.1;M1C1R3.01;Riforma della giustizia;M1C1R3.1.4;M1C1R1.4;M1C1R3.01.04;Riforma delle commissioni tributarie;Submisura;Riforma;Sovvenzione;MG - MIN GIUSTIZIA;0;0;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1R3.1;M1C1R3.01;Riforma della giustizia;M1C1R3.1.5;M1C1R1.4;M1C1R3.01.05;Digitalizzazione della giustizia;Submisura;Riforma;Sovvenzione;MG - MIN GIUSTIZIA;0;0;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I1.1;M1C2I1.01;Transizione 4.0;M1C2I1.1.1;M1C2I1;M1C2I1.01.01;Credito d'imposta per i beni strumentali 4.0;Submisura;Investimento;Sovvenzione;MISE - Min Svil Eco;8867960000;2551000000;0;6316960000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I1.1;M1C2I1.01;Transizione 4.0;M1C2I1.1.2;M1C2I1;M1C2I1.01.02;Credito d'imposta (immateriali non 4.0);Submisura;Investimento;Sovvenzione;MISE - Min Svil Eco;1913900000;543900000;0;1370000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I1.1;M1C2I1.01;Transizione 4.0;M1C2I1.1.3;M1C2I1;M1C2I1.01.03;Crediti d'imposta per beni immateriali tradizionali;Submisura;Investimento;Sovvenzione;MISE - Min Svil Eco;290800000;0;0;290800000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I1.1;M1C2I1.01;Transizione 4.0;M1C2I1.1.4;M1C2I1;M1C2I1.01.04;Credito d'imposta per R&D&I;Submisura;Investimento;Sovvenzione;MISE - Min Svil Eco;2008340000;0;0;2008340000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I1.1;M1C2I1.01;Transizione 4.0;M1C2I1.1.5;M1C2I1;M1C2I1.01.05;Credito d’imposta formazione;Submisura;Investimento;Sovvenzione;MISE - Min Svil Eco;300000000;0;0;300000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I2.1;M1C2I2.01;Innovazione e tecnologia della Microelettronica;M1C2I2.1;M1C2I2;M1C2I2.01.00;Innovazione e tecnologia della Microelettronica;Misura;Investimento;Prestito;MEF - Min Eco e Fin;340000000;0;0;340000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I3.1;M1C2I3.01;Connessioni internet veloci (banda ultra-larga e 5G);M1C2I3.1.1;M1C2I3;M1C2I3.01.01;Piano Italia a 1 Gbps;Submisura;Investimento;Prestito;MITD - MIN INNOV TEC;3863500000;1058500000;134000000;2671000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I3.1;M1C2I3.01;Connessioni internet veloci (banda ultra-larga e 5G);M1C2I3.1.2;M1C2I3;M1C2I3.01.02;Italia 5G - Corridoi 5G, Strade extraurbane (+ 5G Aree bianche);Submisura;Investimento;Prestito;MITD - MIN INNOV TEC;2020000000;0;0;2020000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I3.1;M1C2I3.01;Connessioni internet veloci (banda ultra-larga e 5G);M1C2I3.1.3;M1C2I3;M1C2I3.01.03;Scuola Connessa;Submisura;Investimento;Prestito;MITD - MIN INNOV TEC;261000000;0;0;261000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I3.1;M1C2I3.01;Connessioni internet veloci (banda ultra-larga e 5G);M1C2I3.1.4;M1C2I3;M1C2I3.01.04;Sanità Connessa;Submisura;Investimento;Prestito;MITD - MIN INNOV TEC;501500000;93500000;0;408000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I3.1;M1C2I3.01;Connessioni internet veloci (banda ultra-larga e 5G);M1C2I3.1.5;M1C2I3;M1C2I3.01.05;Collegamento isole minori;Submisura;Investimento;Prestito;MITD - MIN INNOV TEC;60500000;60500000;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I4.1;M1C2I4.01;Tecnologia satellitare ed economia spaziale;M1C2I4.1.1;M1C2I4;M1C2I4.01.01;SatCom;Submisura;Investimento;Prestito;MITD - MIN INNOV TEC;210000000;0;0;210000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I4.1;M1C2I4.01;Tecnologia satellitare ed economia spaziale;M1C2I4.1.2;M1C2I4;M1C2I4.01.02;Osservatorio della Terra;Submisura;Investimento;Prestito;MITD - MIN INNOV TEC;797000000;0;0;797000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I4.1;M1C2I4.01;Tecnologia satellitare ed economia spaziale;M1C2I4.1.3;M1C2I4;M1C2I4.01.03;Space Factory;Submisura;Investimento;Prestito;MITD - MIN INNOV TEC;180000000;0;0;180000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I4.1;M1C2I4.01;Tecnologia satellitare ed economia spaziale;M1C2I4.1.4;M1C2I4;M1C2I4.01.04;In-Orbit Economy;Submisura;Investimento;Prestito;MITD - MIN INNOV TEC;300000000;0;0;300000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I5.1;M1C2I5.01;Politiche industriali di filiera e internazionalizzazione  ;M1C2I5.1.1;M1C2I5.1;M1C2I5.01.01;Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST;Submisura;Investimento;Prestito;MAECI - Min Aff Est;1200000000;0;0;1200000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I5.1;M1C2I5.01;Politiche industriali di filiera e internazionalizzazione  ;M1C2I5.1.2;M1C2I5.1;M1C2I5.01.02;Competitività e resilienza delle filiere produttive;Submisura;Investimento;Prestito;MISE - Min Svil Eco;750000000;0;0;750000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I6.1;M1C2I6.01;Investimento nel sistema della proprietà industriale;M1C2I6.1;M1C2I6;M1C2I6.01.00;Investimento nel sistema della proprietà industriale;Misura;Investimento;Sovvenzione;MISE - Min Svil Eco;30000000;0;0;30000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2R1.2;M1C2R1.02;Leggi annuali sulla concorrenza;M1C2R1.2;M1C2R2;M1C2R1.02.00;Leggi annuali sulla concorrenza;Misura;Riforma;Sovvenzione;PCM - Pres Cons Min;0;0;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2R6.1;M1C2R6.01;Riforma del sistema della proprietà industriale;M1C2R6.1;M1C2R1;M1C2R6.01.00;Riforma del sistema della proprietà industriale;Misura;Riforma;Sovvenzione;MISE - Min Svil Eco;0;0;0;0
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I1.1;M1C3I1.01;Strategia digitale e piattaforme per il patrimonio culturale;M1C3I1.1.1;M1C3I1.1;M1C3I1.01.01;Piano nazionale di digitalizzazione per i beni culturali;Submisura;Investimento;Sovvenzione;MIC - Min Cultura;2000000;0;0;2000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I1.1;M1C3I1.01;Strategia digitale e piattaforme per il patrimonio culturale;M1C3I1.1.10;M1C3I1.1;M1C3I1.01.10;Piattaforma di accesso integrata della Digital Library;Submisura;Investimento;Sovvenzione;MIC - Min Cultura;36000000;0;0;36000000
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I1.1;M1C3I1.01;Strategia digitale e piattaforme per il patrimonio culturale;M1C3I1.1.11;M1C3I1.1;M1C3I1.01.11;Piattaforma di co-creazione e crowdsourcing;Submisura;Investimento;Sovvenzione;MIC - Min Cultura;10000000;0;0;10000000
