Programma,Missione,Descrizione Missione,Componente,Descrizione Componente,ID Misura,Codice Univoco Misura,Descrizione Misura,ID submisura,Codice CID,Codice Univoco submisura,Descrizione submisura,Amministrazione Titolare,CUP,CUP_COD_NATURA,CUP_DESCR_NATURA,Codice Locale Progetto,Titolo progetto,FINANZIAMENTO _UE,FINANZIAMENTO_REGIONE,FINANZIAMENTO_PROVINCIA,FINANZIAMENTO_COMUNE,FINANZIAMENTO_ALTRO_PUBBLICO,FINANZIAMENTO_PRIVATO,FINANZ_DA_REPERIRE,FINANZIAMENTO_PNRR,FINANZIAMENTO_PNC,FINANZ_TOTALE
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E81B21014280006,7,Concessione di incentivi ad unita' produttive,75542/EP/FP,ETAPHARMA SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA DOGLIOTTI 1,N/D,N/D,N/D,N/D,N/D,N/D,N/D,52.000,N/D,52.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E81B21010030006,7,Concessione di incentivi ad unita' produttive,66042/TD/FP,ENGINEERING TECHNICAL SERVICES SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA NOVARA 112,N/D,N/D,N/D,N/D,N/D,N/D,N/D,130.000,N/D,130.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E51B21008060006,7,Concessione di incentivi ad unita' produttive,81853/FF/FP,POLYMERBIT SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA ALESSANDRO VOLTA 70,N/D,N/D,N/D,N/D,N/D,N/D,N/D,12.000,N/D,12.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E81B21008660006,7,Concessione di incentivi ad unita' produttive,65006/TD/FP,SAIP SRL IMPIANTI PER POLIURETANI*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA BRESSANELLA 13,N/D,N/D,N/D,N/D,N/D,N/D,N/D,120.000,N/D,120.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E31B21011180006,7,Concessione di incentivi ad unita' produttive,80668/FF/FP,SERASMO ZINKAL SOCIETA A RESPONSABILITA LIMITATA*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA DELLE FABBRICHE 2B,N/D,N/D,N/D,N/D,N/D,N/D,N/D,40.000,N/D,40.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E41B21015330006,7,Concessione di incentivi ad unita' produttive,75543/EP/FP,CONSONNI BIOALGHE SOCIETA A RESPONSABILITA LIMITATA SEMPLIFICATA*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA MODICA 142,N/D,N/D,N/D,N/D,N/D,N/D,N/D,50.000,N/D,50.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E11B21009880006,7,Concessione di incentivi ad unita' produttive,66043/TD/FP,FANDIS SPA*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA CASTELLETTO TICINO 69,N/D,N/D,N/D,N/D,N/D,N/D,N/D,300.000,N/D,300.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E11B21012420006,7,Concessione di incentivi ad unita' produttive,81855/FF/FP,INTERNATIONAL LIGHTING TECHNOLOGY ITALY SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA DI CANCELLIERA 10A,N/D,N/D,N/D,N/D,N/D,N/D,N/D,150.000,N/D,150.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E41B21010270006,7,Concessione di incentivi ad unita' produttive,65007/TD/FP,LABORATORIO ELETTROFISICO ENGINEERING SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA DELLA SIGNORA 2A,N/D,N/D,N/D,N/D,N/D,N/D,N/D,294.000,N/D,294.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E71B21007870006,7,Concessione di incentivi ad unita' produttive,80669/FF/FP,DOLFI SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA VALDERA P 138,N/D,N/D,N/D,N/D,N/D,N/D,N/D,99.500,N/D,99.500
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E91B21010890006,7,Concessione di incentivi ad unita' produttive,75544/EP/FP,CAVALLERIA TOSCANA SPA*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA CELIO BOTTAI 11,N/D,N/D,N/D,N/D,N/D,N/D,N/D,90.000,N/D,90.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E21B21007400006,7,Concessione di incentivi ad unita' produttive,66044/TD/FP,HEADU SOCIETA A RESPONSABILITA LIMITATA*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIALE EUROPA 23,N/D,N/D,N/D,N/D,N/D,N/D,N/D,300.000,N/D,300.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E61B21010770006,7,Concessione di incentivi ad unita' produttive,81856/FF,LUCE DEL MEDITERRANEO SOCIETA A RESPONSABILITA LIMITATA SEMPLIFICATA*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA TOLEDO 256,N/D,N/D,N/D,N/D,N/D,N/D,N/D,110.000,N/D,110.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E51B21005640006,7,Concessione di incentivi ad unita' produttive,65008/TD/FP,CALZATURIFICIO SPINNAKER SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA GALILEI 3,N/D,N/D,N/D,N/D,N/D,N/D,N/D,300.000,N/D,300.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E11B21010580006,7,Concessione di incentivi ad unita' produttive,80670/FF/FP,RADARMETEO SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA IV NOVEMBRE 117 I. 1,N/D,N/D,N/D,N/D,N/D,N/D,N/D,35.000,N/D,35.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E81B21014290006,7,Concessione di incentivi ad unita' produttive,75545/EP/FP,1CONTROL SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA DEL MELLA 13,N/D,N/D,N/D,N/D,N/D,N/D,N/D,73.200,N/D,73.200
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E81B21010040006,7,Concessione di incentivi ad unita' produttive,66046/TD/FP,ASTICHER SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIALE DELL'INDUSTRIA 33,N/D,N/D,N/D,N/D,N/D,N/D,N/D,56.600,N/D,56.600
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E31B21012990006,7,Concessione di incentivi ad unita' produttive,81857/FF/FP,PAC DI CAVALLARI PAOLO SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA CA' BORINI 19A,N/D,N/D,N/D,N/D,N/D,N/D,N/D,50.000,N/D,50.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E31B21009180006,7,Concessione di incentivi ad unita' produttive,65009/TD/FP,LAVORAZIONI INDUSTRIALI SPA*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA SANTUARIO N.S. DELLA GUARDIA 43,N/D,N/D,N/D,N/D,N/D,N/D,N/D,243.270,N/D,243.270
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E61B21009010006,7,Concessione di incentivi ad unita' produttive,80671/FF/FP,NEWTEC TONGIANI SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA ACQUALE 16,N/D,N/D,N/D,N/D,N/D,N/D,N/D,62.300,N/D,62.300
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E51B21008420006,7,Concessione di incentivi ad unita' produttive,75546/EP/FP,LGL ENGINEERING SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*CONTRADA VARCO DI FRASSINO 6,N/D,N/D,N/D,N/D,N/D,N/D,N/D,60.000,N/D,60.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E11B21009890006,7,Concessione di incentivi ad unita' produttive,66047/TD/FP,APR SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA INCERTI 10,N/D,N/D,N/D,N/D,N/D,N/D,N/D,300.000,N/D,300.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E61B21010780006,7,Concessione di incentivi ad unita' produttive,81858/FF,INFOTECH SRLS*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA TOLEDO 300,N/D,N/D,N/D,N/D,N/D,N/D,N/D,150.000,N/D,150.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E31B21009190006,7,Concessione di incentivi ad unita' produttive,65010/TD/FP,MWM SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA TOSCANA 2A,N/D,N/D,N/D,N/D,N/D,N/D,N/D,166.300,N/D,166.300
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E41B21012400006,7,Concessione di incentivi ad unita' produttive,80672/FF/FP,CENTRO STYLE SPA*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA GIAN DOMENICO MARTINENGO 7,N/D,N/D,N/D,N/D,N/D,N/D,N/D,80.000,N/D,80.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E61B21011200006,7,Concessione di incentivi ad unita' produttive,75547/EP/FP,DOG CAT MEGASTORE SOCIETA A RESPONSABILITA LIMITATA*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA G.VERDI SNC,N/D,N/D,N/D,N/D,N/D,N/D,N/D,149.800,N/D,149.800
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E61B21008450006,7,Concessione di incentivi ad unita' produttive,66048/TD/FP,NANIS ITALIAN JEWELS SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA DEL LAVORO 33,N/D,N/D,N/D,N/D,N/D,N/D,N/D,250.000,N/D,250.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E61B21010790006,7,Concessione di incentivi ad unita' produttive,81859/FF/FP,RARIFARM SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA F. GIORDANI 42,N/D,N/D,N/D,N/D,N/D,N/D,N/D,45.000,N/D,45.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E31B21009200006,7,Concessione di incentivi ad unita' produttive,65011/TD/FP,MOSA SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA GUGLIELMO MARCONI 14,N/D,N/D,N/D,N/D,N/D,N/D,N/D,61.180,N/D,61.180
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E31B21011190006,7,Concessione di incentivi ad unita' produttive,80673/FF/FP,ISCRA SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA ZARA 195,N/D,N/D,N/D,N/D,N/D,N/D,N/D,30.000,N/D,30.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E11B21012700006,7,Concessione di incentivi ad unita' produttive,75548/EP/FP,BEST SOLUTIONS AND PROCESSES CONSULTANT SRL SIGLABILE BSP CONSULTANT SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*PIAZZA CARLO FELICE 18,N/D,N/D,N/D,N/D,N/D,N/D,N/D,210.000,N/D,210.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E61B21008460006,7,Concessione di incentivi ad unita' produttive,66049/TD/FP,SOLANIA SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA BUONAIUTO 29,N/D,N/D,N/D,N/D,N/D,N/D,N/D,300.000,N/D,300.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E51B21008070006,7,Concessione di incentivi ad unita' produttive,81860/FF/FP,TECNOMACCHINE SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*ZONA INDUSTRIALE SNC,N/D,N/D,N/D,N/D,N/D,N/D,N/D,50.000,N/D,50.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E41B21010280006,7,Concessione di incentivi ad unita' produttive,65012/TD/FP,MEYERLUB SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA AURELIO SAFFI 21,N/D,N/D,N/D,N/D,N/D,N/D,N/D,110.540,N/D,110.540
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E11B21010590006,7,Concessione di incentivi ad unita' produttive,80674/FF,SINET SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA MAZZINI 6,N/D,N/D,N/D,N/D,N/D,N/D,N/D,20.000,N/D,20.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E11B21012710006,7,Concessione di incentivi ad unita' produttive,75549/EP/FP,MPD SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA GUGLIELMO MARCONI 9,N/D,N/D,N/D,N/D,N/D,N/D,N/D,33.380,N/D,33.380
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E11B21009900006,7,Concessione di incentivi ad unita' produttive,66050/TD/FP,ELISA FOOD SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA CESARE MAGNANI RICOTTI 2,N/D,N/D,N/D,N/D,N/D,N/D,N/D,300.000,N/D,300.000
PNRR,M1,"Digitalizzazione, innovazione, competitività e cultura",M1C2,"Digitalizzazione, innovazione e competitività nel sistema produttivo",M1C2I5.1,M1C2I5.01,Politiche industriali di filiera e internazionalizzazione  ,M1C2I5.1.1,M1C2I5.1,M1C2I5.01.01,Rifinanziamento e ridefinizione del Fondo 394/81 gestito da SIMEST,MAECI - Min Aff Est,E71B21009640006,7,Concessione di incentivi ad unita' produttive,81861/FF/FP,AGENZIA VIAGGI RALLO SRL*FINANZIAMENTI PER L'INTERNAZIONALIZZAZIONE DELLE IMPRESE E PER LA TRANSIZIONE DIGITALE*VIA ENRICO TOTI 9,N/D,N/D,N/D,N/D,N/D,N/D,N/D,5.000,N/D,5.000
